observation_date,DEXNOUS
2008-01-30,5.4458
2008-01-31,5.4126
2008-02-01,5.4046
2008-02-04,5.3970
2008-02-05,5.4943
2008-02-06,5.5103
2008-02-07,5.5546
2008-02-08,5.5345
2008-02-11,5.5216
2008-02-12,5.4782
2008-02-13,5.4760
2008-02-14,5.4228
2008-02-15,5.3876
2008-02-18,
2008-02-19,5.3307
2008-02-20,5.3724
2008-02-21,5.3097
2008-02-22,5.3171
2008-02-25,5.3122
2008-02-26,5.2933
2008-02-27,5.1898
2008-02-28,5.1899
2008-02-29,5.2061
2008-03-03,5.1784
2008-03-04,5.1707
2008-03-05,5.1375
2008-03-06,5.1210
2008-03-07,5.1637
2008-03-10,5.1449
2008-03-11,5.1419
2008-03-12,5.1091
2008-03-13,5.1066
2008-03-14,5.1321
2008-03-17,5.1153
2008-03-18,5.1130
2008-03-19,5.1457
2008-03-20,5.2780
2008-03-21,5.2572
2008-03-24,5.2778
2008-03-25,5.1824
2008-03-26,5.0919
2008-03-27,5.0800
2008-03-28,5.1102
2008-03-31,5.0827
2008-04-01,5.1876
2008-04-02,5.1477
2008-04-03,5.1089
2008-04-04,5.0685
2008-04-07,5.0561
2008-04-08,5.0579
2008-04-09,5.0255
2008-04-10,5.0448
2008-04-11,5.0283
2008-04-14,5.0110
2008-04-15,5.0054
2008-04-16,4.9467
2008-04-17,4.9645
2008-04-18,5.0615
2008-04-21,5.0052
2008-04-22,4.9474
2008-04-23,4.9934
2008-04-24,5.0895
2008-04-25,5.1119
2008-04-28,5.0878
2008-04-29,5.1236
2008-04-30,5.1175
2008-05-01,5.1463
2008-05-02,5.1243
2008-05-05,5.0821
2008-05-06,5.0479
2008-05-07,5.1230
2008-05-08,5.1160
2008-05-09,5.0887
2008-05-12,5.0367
2008-05-13,5.0521
2008-05-14,5.0704
2008-05-15,5.0712
2008-05-16,5.0145
2008-05-19,5.0305
2008-05-20,4.9952
2008-05-21,4.9861
2008-05-22,5.0091
2008-05-23,5.0093
2008-05-26,
2008-05-27,4.9945
2008-05-28,5.0403
2008-05-29,5.0728
2008-05-30,5.0872
2008-06-02,5.1170
2008-06-03,5.1525
2008-06-04,5.1590
2008-06-05,5.1160
2008-06-06,5.0327
2008-06-09,5.0500
2008-06-10,5.1622
2008-06-11,5.1361
2008-06-12,5.2100
2008-06-13,5.2380
2008-06-16,5.1813
2008-06-17,5.1859
2008-06-18,5.1812
2008-06-19,5.1820
2008-06-20,5.1433
2008-06-23,5.1665
2008-06-24,5.1061
2008-06-25,5.1072
2008-06-26,5.0558
2008-06-27,5.0653
2008-06-30,5.0899
2008-07-01,5.0695
2008-07-02,5.0604
2008-07-03,5.0957
2008-07-04,
2008-07-07,5.1008
2008-07-08,5.1357
2008-07-09,5.1044
2008-07-10,5.1137
2008-07-11,5.0649
2008-07-14,5.0565
2008-07-15,5.0510
2008-07-16,5.0920
2008-07-17,5.0734
2008-07-18,5.0802
2008-07-21,5.0687
2008-07-22,5.0960
2008-07-23,5.1548
2008-07-24,5.1719
2008-07-25,5.1427
2008-07-28,5.1289
2008-07-29,5.1779
2008-07-30,5.1562
2008-07-31,5.1323
2008-08-01,5.1374
2008-08-04,5.1360
2008-08-05,5.1903
2008-08-06,5.2080
2008-08-07,5.2134
2008-08-08,5.3480
2008-08-11,5.3500
2008-08-12,5.3792
2008-08-13,5.3890
2008-08-14,5.3707
2008-08-15,5.4214
2008-08-18,5.4079
2008-08-19,5.3911
2008-08-20,5.4084
2008-08-21,5.3281
2008-08-22,5.3614
2008-08-25,5.3520
2008-08-26,5.4090
2008-08-27,5.3835
2008-08-28,5.3871
2008-08-29,5.4241
2008-09-01,
2008-09-02,5.4948
2008-09-03,5.5280
2008-09-04,5.5657
2008-09-05,5.6066
2008-09-08,5.6719
2008-09-09,5.6755
2008-09-10,5.7416
2008-09-11,5.8295
2008-09-12,5.7256
2008-09-15,5.7794
2008-09-16,5.8516
2008-09-17,5.9307
2008-09-18,5.7752
2008-09-19,5.7074
2008-09-22,5.5464
2008-09-23,5.5754
2008-09-24,5.6212
2008-09-25,5.6408
2008-09-26,5.6583
2008-09-29,5.7980
2008-09-30,5.8890
2008-10-01,5.8833
2008-10-02,5.9770
2008-10-03,5.9957
2008-10-06,6.2428
2008-10-07,6.1447
2008-10-08,6.1485
2008-10-09,6.1489
2008-10-10,6.2937
2008-10-13,
2008-10-14,6.2477
2008-10-15,6.3717
2008-10-16,6.5835
2008-10-17,6.5144
2008-10-20,6.6210
2008-10-21,6.8251
2008-10-22,7.0680
2008-10-23,6.9755
2008-10-24,6.8532
2008-10-27,7.0261
2008-10-28,6.9090
2008-10-29,6.7077
2008-10-30,6.6932
2008-10-31,6.7089
2008-11-03,6.6857
2008-11-04,6.5930
2008-11-05,6.6858
2008-11-06,6.8572
2008-11-07,6.8510
2008-11-10,6.7969
2008-11-11,
2008-11-12,7.0577
2008-11-13,7.0456
2008-11-14,6.8736
2008-11-17,6.9724
2008-11-18,6.9966
2008-11-19,7.0089
2008-11-20,7.1412
2008-11-21,7.2169
2008-11-24,6.9580
2008-11-25,6.9290
2008-11-26,7.0506
2008-11-27,
2008-11-28,7.0021
2008-12-01,7.0855
2008-12-02,7.0191
2008-12-03,7.0938
2008-12-04,7.0742
2008-12-05,7.2848
2008-12-08,7.0518
2008-12-09,7.0615
2008-12-10,7.0128
2008-12-11,6.8937
2008-12-12,6.9255
2008-12-15,6.8904
2008-12-16,6.9767
2008-12-17,6.6216
2008-12-18,6.7846
2008-12-19,7.0840
2008-12-22,7.0936
2008-12-23,7.1168
2008-12-24,7.1513
2008-12-25,
2008-12-26,7.1438
2008-12-29,7.0047
2008-12-30,7.0030
2008-12-31,6.9756
2009-01-01,
2009-01-02,6.8773
2009-01-05,6.9639
2009-01-06,6.9918
2009-01-07,6.8510
2009-01-08,6.9770
2009-01-09,6.9949
2009-01-12,7.0107
2009-01-13,7.1410
2009-01-14,7.2087
2009-01-15,7.1847
2009-01-16,6.9514
2009-01-19,
2009-01-20,7.1228
2009-01-21,6.9840
2009-01-22,6.9680
2009-01-23,6.9955
2009-01-26,6.7180
2009-01-27,6.7894
2009-01-28,6.6827
2009-01-29,6.8038
2009-01-30,6.9158
2009-02-02,7.0415
2009-02-03,6.9201
2009-02-04,6.9149
2009-02-05,6.8297
2009-02-06,6.7927
2009-02-09,6.6179
2009-02-10,6.7063
2009-02-11,6.7646
2009-02-12,6.8709
2009-02-13,6.7705
2009-02-16,
2009-02-17,7.0329
2009-02-18,7.0319
2009-02-19,6.8926
2009-02-20,6.8542
2009-02-23,6.8270
2009-02-24,6.8533
2009-02-25,6.8710
2009-02-26,6.9090
2009-02-27,7.0474
2009-03-02,7.1486
2009-03-03,7.2778
2009-03-04,7.0479
2009-03-05,7.0921
2009-03-06,7.0612
2009-03-09,7.0635
2009-03-10,6.9795
2009-03-11,6.9380
2009-03-12,6.9605
2009-03-13,6.8437
2009-03-16,6.7682
2009-03-17,6.7717
2009-03-18,6.7332
2009-03-19,6.3130
2009-03-20,6.3795
2009-03-23,6.3271
2009-03-24,6.3512
2009-03-25,6.5093
2009-03-26,6.5070
2009-03-27,6.6407
2009-03-30,6.8243
2009-03-31,6.7437
2009-04-01,6.7311
2009-04-02,6.5398
2009-04-03,6.5469
2009-04-06,6.5893
2009-04-07,6.6720
2009-04-08,6.6627
2009-04-09,6.6734
2009-04-10,6.6775
2009-04-13,6.5787
2009-04-14,6.6040
2009-04-15,6.7311
2009-04-16,6.6698
2009-04-17,6.6945
2009-04-20,6.8380
2009-04-21,6.7770
2009-04-22,6.7118
2009-04-23,6.6456
2009-04-24,6.5504
2009-04-27,6.6989
2009-04-28,6.7240
2009-04-29,6.5425
2009-04-30,6.5670
2009-05-01,6.5461
2009-05-04,6.5000
2009-05-05,6.5275
2009-05-06,6.5268
2009-05-07,6.4737
2009-05-08,6.4140
2009-05-11,6.4163
2009-05-12,6.4685
2009-05-13,6.5121
2009-05-14,6.4851
2009-05-15,6.5160
2009-05-18,6.4899
2009-05-19,6.4588
2009-05-20,6.4046
2009-05-21,6.4210
2009-05-22,6.3325
2009-05-25,
2009-05-26,6.3784
2009-05-27,6.3990
2009-05-28,6.4237
2009-05-29,6.3139
2009-06-01,6.1871
2009-06-02,6.1904
2009-06-03,6.3210
2009-06-04,6.2891
2009-06-05,6.3985
2009-06-08,6.4550
2009-06-09,6.3497
2009-06-10,6.3835
2009-06-11,6.3332
2009-06-12,6.3242
2009-06-15,6.4836
2009-06-16,6.4235
2009-06-17,6.4130
2009-06-18,6.3672
2009-06-19,6.3613
2009-06-22,6.5572
2009-06-23,6.5005
2009-06-24,6.4408
2009-06-25,6.5102
2009-06-26,6.4654
2009-06-29,6.4233
2009-06-30,6.4354
2009-07-01,6.3161
2009-07-02,6.4055
2009-07-03,6.4122
2009-07-06,6.4983
2009-07-07,6.4887
2009-07-08,6.5769
2009-07-09,6.4830
2009-07-10,6.5294
2009-07-13,6.5014
2009-07-14,6.4827
2009-07-15,6.3682
2009-07-16,6.3890
2009-07-17,6.3911
2009-07-20,6.3265
2009-07-21,6.3025
2009-07-22,6.2970
2009-07-23,6.2363
2009-07-24,6.2353
2009-07-27,6.1952
2009-07-28,6.1620
2009-07-29,6.2621
2009-07-30,6.2274
2009-07-31,6.1147
2009-08-03,6.0120
2009-08-04,6.0411
2009-08-05,6.0264
2009-08-06,6.0454
2009-08-07,6.1236
2009-08-10,6.1920
2009-08-11,6.2431
2009-08-12,6.1007
2009-08-13,6.0387
2009-08-14,6.0768
2009-08-17,6.1835
2009-08-18,6.1695
2009-08-19,6.0481
2009-08-20,6.0287
2009-08-21,6.0054
2009-08-24,5.9890
2009-08-25,6.0022
2009-08-26,6.0784
2009-08-27,6.0724
2009-08-28,5.9981
2009-08-31,6.0051
2009-09-01,6.0686
2009-09-02,6.0806
2009-09-03,6.0386
2009-09-04,6.0285
2009-09-07,
2009-09-08,5.9166
2009-09-09,5.8860
2009-09-10,5.9578
2009-09-11,5.9150
2009-09-14,5.9330
2009-09-15,5.9071
2009-09-16,5.8587
2009-09-17,5.8486
2009-09-18,5.8697
2009-09-21,5.9069
2009-09-22,5.8311
2009-09-23,5.7984
2009-09-24,5.8105
2009-09-25,5.8071
2009-09-28,5.8172
2009-09-29,5.8560
2009-09-30,5.7773
2009-10-01,5.8251
2009-10-02,5.8094
2009-10-05,5.7558
2009-10-06,5.6758
2009-10-07,5.7048
2009-10-08,5.6444
2009-10-09,5.6469
2009-10-12,
2009-10-13,5.6213
2009-10-14,5.5627
2009-10-15,5.5588
2009-10-16,5.6342
2009-10-19,5.5657
2009-10-20,5.6110
2009-10-21,5.5369
2009-10-22,5.5426
2009-10-23,5.5413
2009-10-26,5.5925
2009-10-27,5.6433
2009-10-28,5.6854
2009-10-29,5.6451
2009-10-30,5.6950
2009-11-02,5.6982
2009-11-03,5.7989
2009-11-04,5.6865
2009-11-05,5.6814
2009-11-06,5.6958
2009-11-09,5.5887
2009-11-10,5.5973
2009-11-11,
2009-11-12,5.6504
2009-11-13,5.6170
2009-11-16,5.5575
2009-11-17,5.6229
2009-11-18,5.5750
2009-11-19,5.6377
2009-11-20,5.6476
2009-11-23,5.5870
2009-11-24,5.6379
2009-11-25,5.5760
2009-11-26,
2009-11-27,5.6677
2009-11-30,5.6928
2009-12-01,5.6159
2009-12-02,5.6076
2009-12-03,5.6122
2009-12-04,5.6780
2009-12-07,5.7174
2009-12-08,5.7639
2009-12-09,5.7741
2009-12-10,5.7564
2009-12-11,5.7804
2009-12-14,5.7827
2009-12-15,5.8208
2009-12-16,5.7491
2009-12-17,5.8899
2009-12-18,5.8522
2009-12-21,5.8544
2009-12-22,5.8823
2009-12-23,5.8238
2009-12-24,5.8145
2009-12-25,
2009-12-28,5.7864
2009-12-29,5.8050
2009-12-30,5.8015
2009-12-31,5.7899
2010-01-01,
2010-01-04,5.7113
2010-01-05,5.6986
2010-01-06,5.6805
2010-01-07,5.7118
2010-01-08,5.6868
2010-01-11,5.6162
2010-01-12,5.6341
2010-01-13,5.6445
2010-01-14,5.6354
2010-01-15,5.6816
2010-01-18,
2010-01-19,5.7059
2010-01-20,5.7772
2010-01-21,5.7878
2010-01-22,5.7904
2010-01-25,5.8156
2010-01-26,5.8625
2010-01-27,5.8539
2010-01-28,5.8499
2010-01-29,5.9201
2010-02-01,5.8786
2010-02-02,5.8383
2010-02-03,5.8601
2010-02-04,5.9539
2010-02-05,6.0166
2010-02-08,5.9418
2010-02-09,5.9068
2010-02-10,5.9124
2010-02-11,5.9192
2010-02-12,5.9135
2010-02-15,
2010-02-16,5.8521
2010-02-17,5.8851
2010-02-18,5.9530
2010-02-19,5.9667
2010-02-22,5.9096
2010-02-23,5.9334
2010-02-24,5.9203
2010-02-25,5.9843
2010-02-26,5.8992
2010-03-01,5.9508
2010-03-02,5.9450
2010-03-03,5.8582
2010-03-04,5.9384
2010-03-05,5.8990
2010-03-08,5.9038
2010-03-09,5.9030
2010-03-10,5.8627
2010-03-11,5.8689
2010-03-12,5.8342
2010-03-15,5.8733
2010-03-16,5.8227
2010-03-17,5.8176
2010-03-18,5.8837
2010-03-19,5.8902
2010-03-22,5.9517
2010-03-23,5.9315
2010-03-24,6.0249
2010-03-25,6.0594
2010-03-26,6.0366
2010-03-29,5.9797
2010-03-30,5.9949
2010-03-31,5.9387
2010-04-01,5.9145
2010-04-02,5.9435
2010-04-05,5.9393
2010-04-06,5.9827
2010-04-07,5.9648
2010-04-08,5.9520
2010-04-09,5.9138
2010-04-12,5.8851
2010-04-13,5.8777
2010-04-14,5.8451
2010-04-15,5.8708
2010-04-16,5.9032
2010-04-19,5.9309
2010-04-20,5.9022
2010-04-21,5.9045
2010-04-22,5.9314
2010-04-23,5.8943
2010-04-26,5.8781
2010-04-27,5.9305
2010-04-28,5.9890
2010-04-29,5.9175
2010-04-30,5.9005
2010-05-03,5.9418
2010-05-04,6.0126
2010-05-05,6.0350
2010-05-06,6.1746
2010-05-07,6.2653
2010-05-10,6.1278
2010-05-11,6.1550
2010-05-12,6.1464
2010-05-13,6.1781
2010-05-14,6.2365
2010-05-17,6.2783
2010-05-18,6.2837
2010-05-19,6.4329
2010-05-20,6.5339
2010-05-21,6.4497
2010-05-24,6.4707
2010-05-25,6.6258
2010-05-26,6.5359
2010-05-27,6.4240
2010-05-28,6.4367
2010-05-31,
2010-06-01,6.4490
2010-06-02,6.5011
2010-06-03,6.4565
2010-06-04,6.5816
2010-06-07,6.6700
2010-06-08,6.6539
2010-06-09,6.5680
2010-06-10,6.4965
2010-06-11,6.4787
2010-06-14,6.3910
2010-06-15,6.3658
2010-06-16,6.3892
2010-06-17,6.3749
2010-06-18,6.3778
2010-06-21,6.3599
2010-06-22,6.4503
2010-06-23,6.4871
2010-06-24,6.4993
2010-06-25,6.4596
2010-06-28,6.4162
2010-06-29,6.4937
2010-06-30,6.4824
2010-07-01,6.4793
2010-07-02,6.4361
2010-07-05,
2010-07-06,6.3511
2010-07-07,6.4179
2010-07-08,6.3616
2010-07-09,6.3429
2010-07-12,6.3599
2010-07-13,6.2543
2010-07-14,6.2244
2010-07-15,6.1964
2010-07-16,6.2631
2010-07-19,6.2972
2010-07-20,6.2888
2010-07-21,6.2500
2010-07-22,6.1778
2010-07-23,6.1970
2010-07-26,6.1611
2010-07-27,6.1599
2010-07-28,6.1526
2010-07-29,6.1121
2010-07-30,6.0455
2010-08-02,5.9625
2010-08-03,5.9540
2010-08-04,5.9941
2010-08-05,6.0027
2010-08-06,5.9549
2010-08-09,5.9617
2010-08-10,6.0528
2010-08-11,6.1636
2010-08-12,6.1580
2010-08-13,6.2050
2010-08-16,6.1458
2010-08-17,6.1300
2010-08-18,6.1528
2010-08-19,6.1745
2010-08-20,6.2542
2010-08-23,6.2421
2010-08-24,6.2868
2010-08-25,6.3464
2010-08-26,6.2925
2010-08-27,6.2452
2010-08-30,6.2912
2010-08-31,6.2877
2010-09-01,6.1755
2010-09-02,6.1456
2010-09-03,6.1226
2010-09-06,
2010-09-07,6.2053
2010-09-08,6.1911
2010-09-09,6.1886
2010-09-10,6.1759
2010-09-13,6.1040
2010-09-14,6.0244
2010-09-15,6.0902
2010-09-16,6.0975
2010-09-17,6.0954
2010-09-20,6.0453
2010-09-21,6.0279
2010-09-22,5.9048
2010-09-23,5.9325
2010-09-24,5.8865
2010-09-27,5.9018
2010-09-28,5.8563
2010-09-29,5.8378
2010-09-30,5.8952
2010-10-01,5.8379
2010-10-04,5.8743
2010-10-05,5.8178
2010-10-06,5.7744
2010-10-07,5.8135
2010-10-08,5.8199
2010-10-11,
2010-10-12,5.8764
2010-10-13,5.7990
2010-10-14,5.7426
2010-10-15,5.7939
2010-10-18,5.8244
2010-10-19,5.8981
2010-10-20,5.8326
2010-10-21,5.8266
2010-10-22,5.8173
2010-10-25,5.7794
2010-10-26,5.8529
2010-10-27,5.9003
2010-10-28,5.8842
2010-10-29,5.8785
2010-11-01,5.8667
2010-11-02,5.8480
2010-11-03,5.8507
2010-11-04,5.7307
2010-11-05,5.7645
2010-11-08,5.8040
2010-11-09,5.8116
2010-11-10,5.8828
2010-11-11,
2010-11-12,5.9462
2010-11-15,5.9815
2010-11-16,6.0589
2010-11-17,6.0149
2010-11-18,5.9963
2010-11-19,5.9900
2010-11-22,6.0154
2010-11-23,6.1070
2010-11-24,6.0787
2010-11-25,
2010-11-26,6.1563
2010-11-29,6.1988
2010-11-30,6.1871
2010-12-01,6.1362
2010-12-02,6.0776
2010-12-03,5.9936
2010-12-06,6.0156
2010-12-07,5.9751
2010-12-08,6.0289
2010-12-09,6.0446
2010-12-10,5.9929
2010-12-13,5.9232
2010-12-14,5.8890
2010-12-15,5.9385
2010-12-16,5.9665
2010-12-17,5.9998
2010-12-20,5.9847
2010-12-21,5.9730
2010-12-22,5.9988
2010-12-23,5.9803
2010-12-24,
2010-12-27,5.9578
2010-12-28,5.9555
2010-12-29,5.9271
2010-12-30,5.8904
2010-12-31,
