Date,SPY,BND,GLD,TLT,VTI,QQQ,XLE,VIX,SHV,VIXTERM
2007-10-05,110.6307821583,42.1692233381,73.4,49.9877832446,55.2756060438,45.4378635305,21.2405538719,16.91,84.6805483993,-1.4300003051757812
2007-10-08,110.0416017482,42.292345158,72.53,49.9481463526,55.2041027697,45.7234739415,21.0256314788,17.46,84.6650802199,-1.1400012969970703
2007-10-09,111.0779832092,42.152433999,73.09,49.885859808,55.5902204498,45.921422603,21.4498204125,16.12,84.6960165788,-1.5099983215332031
2007-10-10,110.893424665,42.1972055699,73.36,49.9141718737,55.4829655387,46.0331719776,21.7269571825,16.67,84.7269529377,-1.6499996185302734
2007-10-11,110.361034011,42.2363806944,73.91,49.8632101554,55.1683511326,45.3019405035,21.619495986,18.88,84.7346870274,-0.7000007629394531
2007-10-12,110.9715093375,42.1692233381,74.59,49.6197263902,55.4436387379,46.0503774241,21.8231066741,17.73,84.68835983,-1.420000076293945
2007-10-15,110.0344968175,42.1356446599,75.14,49.6310512165,55.0110439296,45.6976657719,22.0012660263,19.25,84.6882824891,-1.1399993896484375
2007-10-16,109.1613789843,42.2251878017,75.12,49.6480384559,54.6213510858,45.4825976912,22.0578245508,20.02,84.7346870274,-1.1800003051757812
2007-10-17,109.4950111707,42.4378527635,74.5,50.1916301178,54.6606778865,46.0675828705,21.9164282395,18.54,84.7810915658,-1.8199996948242188
2007-10-18,109.0974942354,42.4938172271,76.0,50.4690883619,54.6749785413,46.2654455047,22.086103813,18.5,84.8506983733,-1.729999542236328
2007-10-19,106.2438774906,42.6952892961,75.7,51.2221893102,53.2699392052,45.1126805926,21.03977111,22.96,84.8816347322,-0.2600002288818359
2007-10-22,106.8614471,42.6673070643,74.6,51.2278517234,53.5309261557,45.6546521557,20.7993973809,21.64,84.8506983733,0.1199989318847656
2007-10-23,107.7274706502,42.6549948823,75.23,51.1599027656,53.9134686722,46.6095544337,21.0963296344,20.41,84.8816347322,-0.6000003814697266
2007-10-24,107.5287121825,42.8240075624,75.52,51.5392844464,53.8777170351,46.2568427815,21.2348980194,20.8,84.9357733603,-0.4900016784667969
2007-10-25,107.7842596965,42.7904288843,76.03,51.3637496389,53.841965398,45.6374467093,21.4356807814,21.17,84.9589756294,-0.2099990844726562
2007-10-26,109.0477994721,42.7288679743,77.69,51.2448389628,54.4890700287,46.3944863531,21.7608922972,19.56,84.9589756294,-0.8299999237060547
2007-10-29,109.4098322153,42.7344644206,78.12,51.4430234229,54.7071550147,46.5923489873,21.8655255675,19.87,84.9589756294,-0.529998779296875
2007-10-30,108.6502832467,42.7456573134,77.35,51.4147113572,54.3174621708,46.6783762195,21.1217809705,21.07,84.9744438089,-0.220001220703125
2007-10-31,109.7789485937,42.5889568152,78.62,50.9503934793,55.0253445844,47.3407859079,21.6901941416,18.53,84.9667097192,-0.989999771118164
2007-11-01,107.2092799197,42.8321431165,77.93,51.6093670014,53.6310307395,46.4547054157,21.0539107411,23.21,85.0298740299,0.5799999237060547
2007-11-02,107.3299537149,42.8826990887,79.83,51.7742894965,53.6203052483,46.8160197911,21.4498204125,23.01,85.0453975122,-0.1299991607666015
2007-11-05,106.5136256379,42.7591178233,79.75,51.7515415661,53.1984359311,46.5149244783,21.2773169128,24.31,85.0764444767,0.279998779296875
2007-11-06,107.9475339721,42.6917098604,81.43,51.5013143322,53.9349196544,47.039690595,21.9871263951,21.39,85.0842062178,-0.7800006866455078
2007-11-07,104.9945383484,42.7535004931,82.24,51.5923060536,52.4476515531,45.895528406,21.0821900033,26.49,85.1463001468,1.25
2007-11-08,104.4621476944,42.8040564653,82.23,51.5013143322,52.3797234427,44.5018872436,21.4498204125,26.16,85.2006323347,0.7999992370605469
2007-11-09,103.0282386504,42.860285941,82.18,51.9392119916,51.6897168476,43.0136161256,21.0539107411,28.5,85.2549645226,1.4699993133544922
2007-11-12,102.006047175,42.9557243819,78.3,52.126882417,51.0175860711,41.921070276,20.0358573003,31.09,85.2472027815,3.739999771118164
2007-11-13,105.1152121436,42.8265257863,79.12,51.933525009,52.5084293361,43.6502176443,20.7428388564,24.1,85.2083940758,-0.5599994659423828
2007-11-14,104.82416908,42.8265257863,80.28,51.9903948349,52.3260959871,43.0910406347,20.7117316679,25.94,85.2627262637,0.2900009155273437
2007-11-15,103.3121760734,42.9781937029,77.95,52.4794753376,51.5717364453,42.8587671076,20.0217176691,28.06,85.3170584516,0.6199989318847656
2007-11-16,103.4896396247,42.9613417121,77.75,52.5534061113,51.7755207765,43.2544923759,20.5477119469,25.49,85.3248201927,-0.9500007629394532
2007-11-19,102.0486370076,43.0849229775,77.24,52.8946250666,50.9282069784,42.7555344289,20.2055328737,26.01,85.3791523806,0.3500003814697265
2007-11-20,102.6733115477,42.9894283634,79.47,52.8377552407,51.1248409822,42.9275888934,20.8559559054,24.88,85.402437604,-1.210000991821289
2007-11-21,100.5721388408,43.2534428849,79.36,53.1448523006,50.2310500559,42.4200282231,20.4034877094,26.84,85.4179610862,-0.5799999237060547
2007-11-23,102.3112901621,43.1691829312,81.25,53.3040878131,50.981834434,42.875972554,20.9407936921,25.61,85.4334845685,-0.3599987030029297
2007-11-26,100.0539481104,43.5062227459,81.3,54.3561795922,49.9843637603,42.1361383567,20.2168445786,28.91,85.464531533,0.4699993133544922
2007-11-27,101.2039190215,43.2759122059,80.1,53.8386641765,50.5957167539,42.9792052327,19.9934384069,26.28,85.4412463096,-0.3099994659423828
2007-11-28,104.4408527781,43.2309735639,79.57,53.4746972908,52.1437626382,44.2868191629,20.4883254962,24.11,85.4490080507,-0.1399993896484375
2007-11-29,104.4763369701,43.4051108015,78.28,53.9353428805,52.1673587186,44.4760790739,20.7145595941,23.97,85.4722932741,-0.5300006866455078
2007-11-30,105.5269290024,43.4230862583,77.32,53.6737416814,52.5370306457,44.1405728681,20.7767739711,22.87,85.4799773978,-1.0599994659423828
2007-12-03,104.8312640728,43.6336198637,78.28,54.0979263197,52.218841076,43.7706557694,20.8559559054,23.61,85.4968995458,-0.6899986267089844
2007-12-04,103.8942622006,43.6108358616,79.4,54.092216776,51.8827756877,43.5899985817,20.6438614385,23.79,85.5202614821,-0.8599987030029297
2007-12-05,105.633402874,43.5151881696,78.63,53.4470383408,52.6585862117,44.364243672,21.0991575607,22.53,85.5202614821,-0.7999992370605469
2007-12-06,107.1453951708,43.2896039904,79.37,52.9788557594,53.4200960809,45.0094479139,21.6760545105,20.96,85.5280487942,-1.1400012969970703
2007-12-07,107.1241009643,43.1486138784,78.6,52.3850632172,53.4844490275,45.0180506371,21.5431419779,20.85,85.5046868579,-1.329999923706055
2007-12-10,107.9546289649,43.0696030196,80.0,52.0710383151,53.9420699818,45.1987078248,21.7608922972,20.74,85.5358361063,-1.1900005340576172
2007-12-11,104.9945383484,43.3572792442,78.84,53.0930466329,52.472677699,44.1491755913,21.2235863145,23.59,85.6214965394,-0.5300006866455078
2007-12-12,106.0309190995,43.272685177,80.49,52.5449304401,52.8051679236,44.5449008597,21.9164282395,22.47,85.5981346031,-0.8200016021728516
2007-12-13,105.8108664254,43.0527406022,78.5,51.9739760726,52.812318251,44.3040246094,21.9701588378,22.56,85.5981346031,-0.9600009918212892
2007-12-14,104.4692419773,42.9568673261,78.52,51.7341752383,52.0901351826,43.8480802785,21.619495986,23.27,85.5825599789,-0.9399986267089844
2007-12-17,102.9785545348,43.1373346694,78.13,52.196648276,51.2928736763,42.7813425986,21.2320700932,24.52,85.5591980426,-1.010000228881836
2007-12-18,103.5535350214,43.2388475501,79.25,52.5335113528,51.661115538,42.9619997863,21.4356807814,22.64,85.5514107305,-2.030000686645508
2007-12-19,103.5535350214,43.4193712895,79.24,53.2300756811,51.6074880824,42.9619997863,21.6421193958,21.68,85.6370711636,-2.1299991607666016
2007-12-20,104.2065994706,43.4249544979,78.67,53.1158848076,51.9653619693,43.7878612159,21.9164282395,20.58,85.6526457878,-2.290000915527344
2007-12-21,105.7011350328,43.1373346694,80.1,52.3393868678,52.7668750222,44.6509810398,22.4816741333,18.47,85.6059219152,-3.030000686645508
2007-12-24,106.4860556653,43.1604282858,80.14,52.0938764898,53.2592843865,44.986832199,22.5837346968,18.6,85.6020282592,-2.539999008178711
2007-12-26,106.7144030762,43.0302735919,81.52,51.6371129958,53.3024151338,45.2107329718,22.83605109,18.66,85.6274927697,-2.270000457763672
2007-12-27,105.3728878149,43.200040584,81.56,52.1976400237,52.6338885515,44.7198735853,22.5950747594,20.26,85.6612087162,-1.789999008178711
2007-12-28,105.1088704644,43.4150787739,83.0,53.0116159608,52.4326117311,44.659592608,22.7850208082,20.74,85.6690238069,-1.8199996948242188
2007-12-31,104.3310819644,43.7885661565,82.46,53.3354866682,52.1702330187,44.1084522441,22.4958492115,22.5,85.6533936255,-0.8099994659423828
2008-01-02,103.4177023108,43.777248357,84.86,54.1007386936,51.5520256415,43.4453614939,22.5383744463,23.17,85.7393596228,-0.4300003051757812
2008-01-03,103.3677581159,43.8338373544,85.57,54.0262197698,51.4909237496,43.591758153,22.8048659178,22.49,85.7002841695,-0.3199996948242187
2008-01-04,100.8345822987,43.884767452,85.13,54.0376842196,50.1143340668,41.6799900159,21.9713713156,23.94,85.7628048948,0.25
2008-01-07,100.748956747,43.8960852515,84.77,54.2727054409,50.1394936693,41.4819239477,21.886320846,23.79,85.7159143508,0.5700016021728516
2008-01-08,99.1220184608,43.9413564494,86.78,54.2096509668,49.2409364351,40.4054779245,21.5035937328,25.43,85.7706199854,-0.0599994659423828
2008-01-09,100.1638243112,43.8904263518,86.5499,54.3128310152,49.762099631,41.266634743,21.7870952981,24.12,85.8018021972,-0.3799991607666015
2008-01-10,100.8203073298,43.8734496526,88.25,53.5791062268,50.0891744642,41.3269157203,21.6963747972,23.45,85.82532562,-0.5
2008-01-11,100.0068381867,44.0092632462,88.58,53.9975586452,49.6183304735,40.5174283109,21.4327183414,23.68,85.872216164,-0.8199996948242188
2008-01-14,100.8131759108,44.0658522436,89.5399,54.198186517,50.0963629221,41.2235769021,21.8579706895,22.9,85.8800312547,-0.7700004577636719
2008-01-15,98.5939723426,44.2243014362,87.99,54.8058023574,48.8815135414,40.0868499017,20.953600696,23.34,85.8565859827,-1.0499992370605469
2008-01-16,97.7448225563,44.1394179401,86.7,54.4102788387,48.5867867686,39.6562714924,20.2561868452,24.38,85.8800312547,0.019998550415039
2008-01-17,95.211646739,44.3205027317,86.5001,55.1153425025,47.2497336041,39.1051311286,19.4907326187,28.46,85.9034765266,2.019998550415039
2008-01-18,94.2340593388,44.2979237217,87.42,54.7370156585,46.9298472287,39.0534617195,19.5332578535,27.18,86.0050727052,1.1900005340576172
2008-01-22,93.2778776129,44.5751532198,88.1699,55.321645277,46.4086840329,38.0459082418,18.980429801,31.01,86.0441481585,3.6200008392333984
2008-01-23,95.518487569,44.5015875232,87.89,55.1955936512,47.6235334135,37.9081231509,19.1562007716,29.02,86.1066688838,2.770000457763672
2008-01-24,96.3248245794,44.2129836367,90.08,54.0892742438,47.9290428732,38.6745527193,19.8309344971,27.78,86.1222990651,1.7800006866455078
2008-01-25,94.9333544197,44.507246423,90.3,55.0006980043,47.2317624594,37.8822884463,19.4765575404,29.08,86.1691896091,2.219999313354492
2008-01-28,96.5032170919,44.3487972304,91.75,54.7943379076,48.2201754171,38.1750817646,19.9188199824,27.78,86.1301141558,1.8100013732910156
2008-01-29,96.9813083116,44.2865493333,91.15,54.4217432885,48.4178580086,38.2439743101,20.142786219,27.32,86.1848197904,1.670000076293945
2008-01-30,96.2677382619,44.3035260325,92.0601,54.0663453441,47.9793620783,38.2095280373,19.8904698259,27.62,86.239525425,1.5400009155273438
2008-01-31,98.0231141621,44.3374794309,91.4,54.450404413,48.9533981202,38.8640072194,19.7317089493,26.2,86.2551556063,0.9900016784667968
2008-02-01,99.6001089669,44.4871058329,89.3499,54.7764654035,49.7441284863,39.2600532402,20.2278366886,24.02,86.2784633327,-0.0900001525878906
2008-02-04,98.3442292473,44.3257765935,89.1,54.2127676602,49.1546749406,38.7089989921,20.2420117669,25.99,86.2471178419,0.6299991607666016
2008-02-05,95.7111543367,44.445069341,87.68,54.626912941,47.7601141131,37.6066321487,19.4056821491,28.24,86.27062696,1.25
2008-02-06,94.9404972559,44.3541796286,88.9499,54.4601044252,47.3970969905,36.8661234005,19.1391906776,28.97,86.2863780691,1.3599987030029297
2008-02-07,95.5684317639,44.0815104916,89.85,53.2866927962,47.8319986919,37.124470446,19.5162477596,27.66,86.2839487936,0.9200000762939452
2008-02-08,94.9547715111,44.2121644531,91.0,53.8964066818,47.5516488348,37.5464372871,19.8025843406,28.01,86.2862997054,0.9500007629394532
2008-02-11,95.4399941499,44.3087347724,91.33,54.1207353756,47.8284044629,37.9511809918,20.3128871583,27.6,86.2690596855,0.9300003051757812
2008-02-12,96.3248245794,44.2348868811,89.33,53.7986223794,48.2704946222,37.7358917871,20.3015470956,26.33,86.27062696,0.2199993133544922
2008-02-13,97.3095441124,43.9963013862,89.44,53.2291150982,48.8204116495,38.5626023329,20.7948398194,24.88,86.3254815688,-0.4100017547607422
2008-02-14,96.4532621934,43.7917995334,89.71,52.4468981991,48.1878273566,37.8650653099,20.6162338332,25.54,86.3411543142,0.0700016021728515
2008-02-15,96.4318558055,43.8599668177,89.15,52.8495394443,48.1986100434,37.7358917871,20.6530890367,25.02,86.3489906869,-0.4200000762939453
2008-02-19,96.7030159922,43.4566437191,91.58,52.3146017899,48.3531618877,37.6669992417,21.3334927936,25.59,86.3333179415,0.1200008392333984
2008-02-20,96.9884397307,43.491295422,93.24,52.6769789106,48.5795983107,37.8392306054,21.5886442024,24.4,86.3568270596,-0.2700004577636719
2008-02-21,96.1821020067,43.8543430167,93.25,53.2349246361,48.0368697413,37.4775447416,20.9961259308,25.12,86.3803361777,0.0300006866455078
2008-02-22,96.7743665751,43.7463546772,93.39,52.9300676933,48.2597119354,37.6153298326,21.2342672457,24.06,86.372499805,-0.3400001525878906
2008-02-25,97.9945763551,43.5304916104,92.74,52.3893780212,49.0684134462,37.8047843326,21.8409605956,23.03,86.372499805,-0.8999996185302734
2008-02-26,98.7295527927,43.695229214,93.71,52.4066340745,49.3847055926,37.9511809918,22.2123476462,21.9,86.3960089231,-1.210000991821289
2008-02-27,98.6296529858,43.7747577124,94.78,52.4526502168,49.305632556,38.1406354918,21.9231760495,22.69,86.4195180411,-1.0
2008-02-28,97.6663291372,44.0985523126,95.99,53.3844770986,48.8096289627,37.9942388327,22.3002331314,23.53,86.4038452957,-0.7600002288818359
2008-02-29,95.4899490484,44.3769020567,96.18,54.2012636247,47.7313602816,36.986685355,21.5602940458,26.54,86.4195180411,0.1500015258789062
2008-03-03,95.2616016375,44.2698106851,97.24,54.0620320077,47.5624315216,36.7455614459,21.8296205329,26.28,86.4409293622,0.2000007629394531
2008-03-04,94.89768448,44.0588391504,95.18,53.5366534395,47.4114739063,36.9522390823,21.4043681849,25.52,86.4566344729,-0.239999771118164
2008-03-05,95.4970811811,43.7737424819,97.72,52.8958070541,47.6774109053,37.1329958985,21.9430211591,24.6,86.5116023604,-0.3099994659423828
2008-03-06,93.5204892891,43.7395308816,96.5,53.1787032062,46.6890338899,36.3149830366,21.5035937328,27.55,86.5587176926,0.5499992370605469
2008-03-07,92.5571761441,43.8592714824,96.09,53.2479838965,46.1858418388,36.2288673548,20.9110754612,27.49,86.5273074712,0.3799991607666015
2008-03-10,91.3369663641,43.9904159499,95.87,54.0331650534,45.4813729672,35.5313303318,20.6530890367,29.38,86.5822753586,1.0499992370605469
2008-03-11,94.6193928742,43.7395308816,95.99,53.5712937846,47.0915875309,36.8834326525,21.7162199068,26.36,86.5273074712,0.2700004577636719
2008-03-12,93.7345624447,44.1443681509,97.01,54.6047307485,46.6423089138,36.7800077186,21.2342672457,27.22,86.590127914,-0.1500015258789062
2008-03-13,93.9414927641,43.9527831897,98.34,54.1774998249,46.9442241445,37.0641894687,21.5886442024,27.29,86.5979804694,0.1100006103515625
2008-03-14,92.4858148577,44.1386091982,98.71,54.8472131645,46.0816091996,36.3838755821,21.1945770265,31.16,86.6293906908,1.7999992370605469
2008-03-17,91.5510395197,44.2869164852,99.17,55.2686706973,45.549663317,35.7207848318,20.4546379409,32.24,86.7079162444,2.660001754760742
2008-03-18,95.3543693118,44.3268300188,96.5,55.0550552355,47.4438219667,37.3139249461,21.3476678718,25.79,86.7236213551,-0.2199993133544922
2008-03-19,92.9924538744,44.361041619,93.0399,55.9672509913,46.175059152,36.3924871503,20.0435606712,29.84,86.7628841318,1.0599994659423828
2008-03-20,94.7064098875,44.4807822198,89.9128,56.106389711,47.141906736,37.1352521294,20.1322427958,26.62,86.7785892426,-0.6700000762939453
2008-03-24,96.5993900783,44.2355990848,90.1001,55.0204148903,48.1626677541,38.419257981,20.4847916034,25.73,86.6373217717,-0.2299995422363281
2008-03-25,96.6926086325,44.3211280854,92.73,55.2513505247,48.2320363725,38.634795845,20.6894973627,25.72,86.6293906908,-0.460000991821289
2008-03-26,95.5094891117,44.361041619,93.8,55.0204148903,47.6651104378,38.5227609697,21.1387127788,26.08,86.6450958015,-0.5300006866455078
2008-03-27,95.2083344922,44.3667435524,93.46,54.6335977028,47.4881717703,37.6695723039,20.9254776129,25.88,86.6843585783,-0.4000015258789062
2008-03-28,94.2976930813,44.4009551526,91.88,55.1647496618,47.0656855641,37.4799748226,20.868614902,25.71,86.700063689,-0.5300006866455078
2008-03-31,94.6275349659,44.5549073536,90.41,55.361044951,47.3040111163,37.6781903712,21.056261848,25.61,86.6922111336,-0.029998779296875
2008-04-01,97.9545923192,44.0938079673,86.8599,54.4638859917,48.9181250834,39.2897689621,21.4514576888,22.68,86.6881238786,-0.9300003051757812
2008-04-02,98.0191228911,44.0375387044,89.27,54.5799110656,48.9506240223,39.2035882888,21.7499869211,23.43,86.6723881509,-0.8699989318847656
2008-04-03,98.2629130187,44.0193928689,89.42,54.7016765105,49.0083999138,39.2897689621,21.8011633609,23.21,86.6881238786,-0.9100017547607422
2008-04-04,98.1553615875,44.4258137913,90.25,55.2003349989,49.0264548798,39.5224567801,21.9802809002,22.45,86.6959917424,-1.0699996948242188
2008-04-07,98.2055599994,44.254086641,91.17,54.9104172731,49.0517318323,39.4362761068,22.0968494576,22.42,86.6723881509,-0.7800006866455078
2008-04-08,98.1051746482,44.2769835944,90.35,54.719071574,48.961457002,39.1346437502,22.3470453856,22.36,86.7038596063,-0.7099990844726562
2008-04-09,97.3953032226,44.4487107447,92.29,55.2873103167,48.5209158297,38.6951223163,22.3896924187,22.81,86.719595334,-0.7399997711181641
2008-04-10,97.531541919,44.3170532628,91.77,55.1017629721,48.7664633684,39.2466786255,22.3470453856,21.98,86.7668025171,-1.079999923706055
2008-04-11,95.6385617281,44.5746439883,91.3,55.4728576612,47.769829241,38.1608021418,22.0343004756,23.46,86.7668025171,-0.7300014495849609
2008-04-14,95.3158859234,44.4258137913,91.11,55.1481498083,47.6072984364,37.9884407951,22.5403786026,23.82,86.765071587,-0.5900001525878906
