date,801010_农林牧渔,801030_基础化工,801040_钢铁,801050_有色金属,801080_电子,801110_家用电器,801120_食品饮料,801130_纺织服饰,801140_轻工制造,801150_医药生物,801160_公用事业,801170_交通运输,801180_房地产,801200_商贸零售,801210_社会服务,801230_综合,801710_建筑材料,801720_建筑装饰,801730_电力设备,801740_国防军工,801750_计算机,801760_传媒,801770_通信,801780_银行,801790_非银金融,801880_汽车,801890_机械设备,801950_煤炭,801960_石油石化,801970_环保,801980_美容护理
2000-07-26,1680.16,1472.19,1611.73,1537.67,1597.78,1247.68,1409.43,1506.09,1510.77,1594.56,1589.73,1531.63,1557.13,1578.1,1613.04,1541.44,,,,,,,,,,,,,,,
2000-07-27,1678.25,1471.03,1605.7,1534.91,1591.24,1254.36,1412.19,1501.33,1514.03,1596.13,1581.44,1527.02,1553.66,1578.41,1609.54,1539.33,,,,,,,,,,,,,,,
2000-07-28,1685.83,1473.4,1609.6,1535.57,1594.54,1249.77,1422.37,1511.2,1531.54,1598.31,1580.49,1526.37,1556.24,1575.69,1611.97,1544.45,,,,,,,,,,,,,,,
2000-07-31,1705.02,1476.32,1620.72,1552.48,1602.78,1246.81,1430.35,1520.26,1535.61,1597.22,1587.49,1527.97,1561.77,1593.66,1623.43,1558.95,,,,,,,,,,,,,,,
2000-08-01,1712.32,1480.97,1632.7,1550.27,1608.82,1249.6,1435.5,1521.19,1544.02,1603.09,1596.19,1529.82,1567.34,1600.85,1624.87,1559.27,,,,,,,,,,,,,,,
2000-08-02,1712.91,1483.04,1661.11,1563.76,1611.2,1243.72,1442.49,1528.16,1530.91,1604.45,1588.58,1525.08,1561.09,1602.04,1629.23,1558.73,,,,,,,,,,,,,,,
2000-08-03,1709.66,1489.4,1671.94,1568.13,1623.03,1249.62,1441.89,1529.84,1548.81,1605.05,1585.09,1526.22,1563.25,1596.1,1656.12,1560.62,,,,,,,,,,,,,,,
2000-08-04,1697.42,1476.68,1644.5,1557.23,1627.86,1249.2,1423.16,1511.34,1527.09,1598.57,1575.46,1511.92,1549.01,1583.87,1658.2,1554.7,,,,,,,,,,,,,,,
2000-08-07,1710.62,1486.19,1658.46,1552.57,1646.21,1250.11,1438.48,1511.89,1536.56,1596.45,1571.12,1515.53,1560.27,1599.4,1655.04,1564.63,,,,,,,,,,,,,,,
2000-08-08,1734.69,1491.22,1667.67,1569.22,1655.34,1248.29,1447.64,1525.46,1546.65,1606.13,1580.96,1520.45,1567.57,1613.55,1670.6,1581.43,,,,,,,,,,,,,,,
2000-08-09,1738.58,1494.98,1654.15,1573.49,1665.91,1261.46,1452.08,1538.72,1553.24,1612.72,1585.58,1523.66,1573.37,1627.19,1661.62,1590.16,,,,,,,,,,,,,,,
2000-08-10,1748.79,1493.48,1633.29,1591.45,1690.2,1255.8,1456.18,1547.07,1551.35,1611.42,1586.93,1524.55,1570.88,1628.65,1661.82,1603.16,,,,,,,,,,,,,,,
2000-08-11,1741.82,1491.84,1642.07,1588.32,1672.2,1256.05,1448.8,1550.97,1561.82,1619.53,1585.21,1531.16,1577.17,1618.05,1669.0,1593.72,,,,,,,,,,,,,,,
2000-08-14,1759.61,1506.0,1662.94,1607.11,1669.95,1259.27,1457.78,1561.39,1577.95,1636.71,1589.79,1540.56,1584.2,1632.46,1682.36,1607.73,,,,,,,,,,,,,,,
2000-08-15,1771.53,1510.1,1654.22,1614.32,1670.0,1258.29,1453.4,1560.01,1583.87,1638.08,1588.83,1538.07,1578.54,1636.48,1683.64,1607.73,,,,,,,,,,,,,,,
2000-08-16,1787.17,1521.93,1660.8,1614.9,1664.16,1267.79,1461.32,1564.13,1586.99,1633.57,1595.82,1543.83,1587.15,1649.67,1685.22,1608.68,,,,,,,,,,,,,,,
2000-08-17,1791.69,1522.46,1662.06,1620.46,1662.97,1278.11,1461.9,1573.27,1587.34,1625.36,1601.24,1546.71,1585.41,1650.82,1690.47,1608.2,,,,,,,,,,,,,,,
2000-08-18,1793.3,1524.31,1656.72,1624.82,1665.07,1279.23,1463.66,1573.13,1582.0,1629.18,1600.85,1548.8,1583.69,1652.51,1709.0,1612.35,,,,,,,,,,,,,,,
2000-08-21,1792.66,1546.87,1682.52,1643.16,1661.44,1291.23,1482.37,1590.13,1593.66,1637.61,1617.67,1557.45,1593.12,1667.96,1713.64,1625.83,,,,,,,,,,,,,,,
2000-08-22,1751.01,1513.6,1658.0,1612.08,1642.58,1260.45,1458.58,1558.33,1572.28,1621.14,1592.56,1543.79,1569.72,1632.69,1694.24,1590.15,,,,,,,,,,,,,,,
2000-08-23,1748.05,1498.24,1639.09,1611.52,1640.6,1256.85,1446.3,1545.06,1565.5,1615.51,1571.18,1526.49,1558.68,1622.56,1666.7,1569.58,,,,,,,,,,,,,,,
2000-08-24,1749.75,1503.51,1638.8,1629.45,1651.8,1265.35,1464.42,1555.66,1594.91,1623.78,1586.94,1532.94,1573.09,1637.12,1679.33,1571.86,,,,,,,,,,,,,,,
2000-08-25,1757.56,1516.6,1652.48,1634.2,1657.44,1268.37,1477.96,1571.43,1611.61,1643.54,1595.62,1548.28,1584.77,1649.1,1681.9,1590.96,,,,,,,,,,,,,,,
2000-08-28,1795.07,1530.11,1660.91,1643.81,1661.37,1275.32,1478.26,1590.3,1636.1,1656.37,1600.78,1562.64,1591.09,1676.58,1708.9,1601.95,,,,,,,,,,,,,,,
2000-08-29,1807.64,1538.17,1679.54,1644.02,1656.14,1275.33,1482.91,1590.56,1647.68,1671.08,1611.52,1563.16,1595.56,1673.69,1710.11,1598.75,,,,,,,,,,,,,,,
2000-08-30,1803.79,1514.69,1645.89,1617.52,1643.31,1257.08,1469.86,1565.58,1642.76,1649.55,1594.99,1548.08,1578.16,1645.93,1691.06,1576.96,,,,,,,,,,,,,,,
2000-08-31,1765.19,1471.12,1585.7,1565.02,1603.22,1225.23,1433.65,1517.92,1597.15,1608.79,1550.53,1510.32,1529.68,1602.15,1638.43,1543.43,,,,,,,,,,,,,,,
2000-09-01,1753.97,1452.47,1567.77,1542.18,1588.05,1220.92,1418.04,1514.84,1567.16,1600.2,1531.18,1492.75,1513.83,1593.74,1627.11,1528.0,,,,,,,,,,,,,,,
2000-09-04,1780.95,1462.81,1574.24,1560.77,1596.87,1223.82,1427.05,1531.24,1587.38,1626.03,1539.32,1493.32,1519.92,1606.24,1643.19,1530.2,,,,,,,,,,,,,,,
2000-09-05,1758.01,1431.93,1532.76,1529.26,1575.47,1195.85,1396.77,1503.48,1555.38,1592.2,1513.4,1463.24,1492.72,1567.33,1612.37,1495.73,,,,,,,,,,,,,,,
2000-09-06,1732.24,1404.59,1494.09,1492.36,1565.14,1174.06,1368.24,1483.23,1526.54,1557.07,1482.28,1429.28,1457.91,1543.51,1588.94,1474.19,,,,,,,,,,,,,,,
2000-09-07,1754.39,1425.25,1523.87,1516.24,1572.36,1185.4,1381.78,1501.21,1558.45,1576.06,1495.36,1446.86,1477.65,1561.57,1601.61,1491.08,,,,,,,,,,,,,,,
2000-09-08,1747.72,1433.72,1525.38,1527.47,1583.12,1189.96,1387.83,1514.58,1566.24,1577.44,1496.8,1442.09,1483.41,1561.7,1612.05,1495.93,,,,,,,,,,,,,,,
2000-09-11,1743.0,1447.75,1529.51,1554.82,1583.17,1199.04,1395.77,1539.46,1564.83,1584.52,1501.96,1453.3,1491.97,1584.4,1623.81,1500.34,,,,,,,,,,,,,,,
2000-09-12,1760.21,1456.81,1546.95,1560.5,1585.97,1213.46,1405.01,1542.57,1568.62,1597.18,1511.01,1466.32,1510.11,1592.02,1624.48,1509.61,,,,,,,,,,,,,,,
2000-09-13,1767.09,1470.21,1559.71,1566.77,1595.46,1217.14,1410.48,1541.67,1580.28,1597.53,1525.41,1471.84,1516.57,1603.19,1635.83,1509.74,,,,,,,,,,,,,,,
2000-09-14,1755.38,1458.3,1540.55,1571.26,1591.4,1205.02,1400.13,1547.89,1567.83,1593.42,1520.21,1460.2,1512.39,1596.86,1637.68,1506.81,,,,,,,,,,,,,,,
2000-09-15,1747.98,1462.14,1534.57,1578.94,1590.83,1211.22,1397.1,1564.5,1572.77,1595.22,1519.08,1456.0,1515.97,1601.38,1640.13,1495.14,,,,,,,,,,,,,,,
2000-09-18,1723.04,1443.26,1513.68,1556.91,1562.83,1195.73,1379.87,1548.57,1534.84,1572.61,1485.72,1430.67,1488.88,1584.26,1610.21,1469.67,,,,,,,,,,,,,,,
2000-09-19,1700.39,1410.09,1474.39,1520.67,1525.49,1171.9,1345.85,1523.16,1485.04,1532.75,1447.06,1400.83,1456.91,1547.39,1564.77,1432.24,,,,,,,,,,,,,,,
2000-09-20,1727.68,1431.45,1492.02,1538.01,1534.73,1179.51,1355.09,1542.96,1494.28,1543.87,1457.88,1422.15,1474.32,1561.66,1578.93,1439.7,,,,,,,,,,,,,,,
2000-09-21,1723.22,1416.17,1477.14,1529.11,1516.18,1175.45,1347.97,1518.33,1482.62,1539.74,1447.63,1409.36,1460.31,1546.43,1569.66,1430.6,,,,,,,,,,,,,,,
2000-09-22,1713.71,1403.34,1457.9,1520.08,1514.69,1165.83,1342.83,1501.27,1467.48,1528.94,1428.72,1397.14,1445.6,1534.29,1557.39,1419.32,,,,,,,,,,,,,,,
2000-09-25,1703.37,1385.04,1445.58,1502.78,1504.19,1158.5,1330.43,1474.32,1460.37,1515.47,1413.71,1385.23,1436.25,1515.34,1555.11,1404.75,,,,,,,,,,,,,,,
2000-09-26,1712.11,1394.29,1456.82,1523.23,1520.02,1162.53,1340.46,1481.89,1469.51,1527.23,1423.06,1391.58,1448.88,1520.46,1564.27,1419.93,,,,,,,,,,,,,,,
2000-09-27,1727.46,1412.6,1493.55,1537.72,1541.37,1180.58,1356.96,1496.65,1495.52,1545.52,1441.62,1412.46,1465.0,1541.51,1584.9,1430.14,,,,,,,,,,,,,,,
2000-09-28,1711.08,1394.67,1473.33,1520.23,1518.8,1162.76,1347.13,1475.4,1473.91,1527.53,1422.87,1396.93,1440.47,1526.97,1569.8,1411.29,,,,,,,,,,,,,,,
2000-09-29,1722.64,1411.69,1490.02,1531.47,1544.89,1174.26,1363.08,1492.48,1488.82,1544.66,1437.05,1411.33,1460.58,1553.47,1586.24,1424.88,,,,,,,,,,,,,,,
2000-10-09,1728.39,1422.63,1493.44,1539.42,1541.34,1173.11,1363.88,1499.64,1501.51,1557.52,1432.18,1412.28,1467.61,1571.55,1597.91,1436.41,,,,,,,,,,,,,,,
2000-10-10,1753.77,1445.67,1515.44,1558.79,1552.33,1191.31,1374.73,1517.64,1525.67,1582.35,1454.18,1429.24,1487.32,1601.29,1610.74,1458.85,,,,,,,,,,,,,,,
2000-10-11,1746.89,1436.99,1507.16,1549.31,1545.26,1185.14,1377.13,1510.94,1519.42,1570.04,1456.68,1420.65,1480.99,1591.45,1609.26,1446.95,,,,,,,,,,,,,,,
2000-10-12,1730.38,1438.25,1497.07,1534.98,1540.74,1180.12,1373.97,1507.96,1519.05,1563.23,1449.02,1407.81,1478.55,1605.89,1599.84,1445.57,,,,,,,,,,,,,,,
2000-10-13,1705.4,1434.63,1493.22,1525.79,1531.5,1179.19,1369.74,1506.28,1504.38,1556.72,1448.64,1407.59,1479.34,1580.39,1598.7,1445.15,,,,,,,,,,,,,,,
2000-10-16,1707.07,1419.19,1483.09,1510.7,1525.17,1172.65,1357.57,1491.84,1486.99,1540.03,1447.59,1396.01,1468.51,1570.27,1585.78,1419.23,,,,,,,,,,,,,,,
2000-10-17,1724.95,1427.44,1486.74,1525.82,1523.99,1176.07,1361.88,1498.26,1492.29,1547.58,1450.48,1393.63,1471.63,1573.49,1583.87,1426.49,,,,,,,,,,,,,,,
2000-10-18,1733.46,1439.8,1504.48,1548.1,1546.38,1192.58,1367.06,1499.91,1500.44,1553.15,1467.71,1401.51,1481.42,1576.61,1587.67,1439.32,,,,,,,,,,,,,,,
2000-10-19,1726.18,1430.93,1500.03,1546.3,1537.61,1179.33,1357.75,1488.82,1490.64,1549.88,1459.33,1405.08,1470.68,1566.71,1572.82,1427.54,,,,,,,,,,,,,,,
2000-10-20,1740.12,1450.62,1518.15,1582.24,1583.46,1198.45,1377.88,1502.42,1505.22,1579.85,1482.42,1420.2,1493.67,1582.95,1589.74,1458.18,,,,,,,,,,,,,,,
2000-10-23,1736.45,1465.07,1544.04,1594.36,1577.98,1204.51,1384.24,1518.14,1522.37,1586.82,1496.23,1432.15,1504.1,1595.71,1608.77,1463.25,,,,,,,,,,,,,,,
2000-10-24,1740.22,1464.3,1544.92,1586.34,1575.1,1205.35,1385.42,1518.89,1520.4,1588.9,1500.12,1424.8,1502.76,1604.23,1617.79,1460.33,,,,,,,,,,,,,,,
2000-10-25,1754.42,1478.24,1564.49,1594.92,1578.27,1212.15,1398.2,1535.08,1534.84,1600.77,1504.54,1431.72,1515.58,1615.93,1630.69,1467.66,,,,,,,,,,,,,,,
2000-10-26,1745.12,1470.3,1551.17,1577.72,1571.33,1202.69,1393.0,1520.5,1533.61,1592.95,1495.77,1419.63,1505.29,1618.3,1622.17,1454.7,,,,,,,,,,,,,,,
2000-10-27,1750.9,1481.0,1549.01,1588.89,1576.02,1202.53,1392.4,1525.45,1527.34,1593.61,1498.59,1424.18,1510.59,1620.37,1620.57,1448.35,,,,,,,,,,,,,,,
2000-10-30,1749.72,1497.24,1555.6,1592.64,1580.76,1197.62,1388.68,1527.63,1535.79,1600.46,1516.52,1421.35,1510.17,1617.44,1624.63,1444.19,,,,,,,,,,,,,,,
2000-10-31,1734.6,1480.74,1555.32,1577.69,1565.85,1195.63,1378.88,1514.37,1524.3,1589.5,1505.83,1415.45,1498.47,1607.04,1619.19,1438.23,,,,,,,,,,,,,,,
2000-11-01,1741.21,1498.91,1560.76,1594.38,1573.27,1200.95,1390.13,1529.33,1529.95,1604.62,1525.45,1422.97,1507.1,1614.56,1628.81,1446.91,,,,,,,,,,,,,,,
2000-11-02,1745.92,1509.27,1569.22,1604.12,1579.46,1205.64,1392.04,1530.44,1527.87,1609.01,1528.62,1427.36,1508.88,1610.4,1636.39,1457.49,,,,,,,,,,,,,,,
2000-11-03,1747.65,1505.25,1570.18,1600.54,1579.49,1209.74,1392.85,1526.95,1527.02,1611.68,1519.1,1423.23,1502.59,1605.16,1643.87,1451.08,,,,,,,,,,,,,,,
2000-11-06,1754.78,1512.44,1572.38,1606.13,1587.27,1213.94,1397.17,1531.48,1540.32,1627.74,1520.59,1426.25,1510.04,1604.25,1648.13,1457.76,,,,,,,,,,,,,,,
2000-11-07,1767.28,1514.99,1586.43,1607.92,1598.0,1210.77,1397.79,1533.28,1543.83,1636.03,1520.29,1427.12,1514.35,1612.55,1646.24,1463.37,,,,,,,,,,,,,,,
2000-11-08,1768.1,1519.39,1592.83,1620.13,1617.23,1223.95,1414.14,1543.79,1549.02,1643.95,1533.54,1432.41,1523.66,1624.88,1655.83,1464.6,,,,,,,,,,,,,,,
2000-11-09,1788.0,1533.3,1599.99,1630.83,1647.7,1229.74,1430.14,1553.07,1558.87,1655.19,1550.93,1447.68,1537.03,1636.0,1656.5,1481.45,,,,,,,,,,,,,,,
2000-11-10,1799.08,1540.34,1615.41,1644.22,1668.0,1240.04,1451.12,1573.36,1570.89,1663.61,1554.73,1453.25,1557.95,1643.39,1661.78,1489.39,,,,,,,,,,,,,,,
2000-11-13,1814.67,1557.6,1631.35,1667.47,1690.09,1262.68,1479.85,1591.49,1586.55,1677.06,1567.28,1471.35,1576.08,1662.34,1673.86,1501.46,,,,,,,,,,,,,,,
2000-11-14,1827.48,1567.26,1638.84,1682.56,1704.2,1271.19,1496.91,1606.63,1598.87,1695.41,1592.63,1481.64,1585.94,1669.98,1689.05,1512.9,,,,,,,,,,,,,,,
2000-11-15,1819.33,1573.97,1636.1,1678.55,1692.6,1264.49,1494.97,1605.71,1600.51,1696.61,1586.5,1483.0,1588.57,1676.12,1687.21,1508.49,,,,,,,,,,,,,,,
2000-11-16,1825.98,1583.44,1660.43,1679.55,1712.12,1266.76,1506.2,1615.48,1608.42,1708.54,1589.64,1493.18,1600.8,1696.7,1726.65,1516.68,,,,,,,,,,,,,,,
2000-11-17,1819.18,1581.43,1663.27,1677.54,1706.57,1257.67,1497.08,1611.02,1605.6,1706.6,1590.5,1490.57,1591.72,1687.46,1716.19,1518.2,,,,,,,,,,,,,,,
2000-11-20,1811.91,1588.96,1664.69,1691.15,1702.21,1267.86,1508.89,1618.61,1612.98,1705.29,1593.23,1491.69,1605.26,1705.69,1730.7,1534.15,,,,,,,,,,,,,,,
2000-11-21,1811.17,1582.37,1662.31,1693.16,1694.56,1261.83,1507.63,1616.33,1608.53,1700.35,1592.9,1491.57,1601.95,1706.57,1734.93,1536.16,,,,,,,,,,,,,,,
2000-11-22,1824.55,1605.28,1667.99,1711.31,1704.08,1268.24,1516.26,1629.77,1627.77,1723.05,1603.75,1503.89,1623.17,1732.2,1747.81,1558.8,,,,,,,,,,,,,,,
2000-11-23,1822.95,1616.91,1668.64,1726.51,1711.37,1267.18,1518.03,1654.19,1639.32,1729.32,1604.53,1507.99,1631.88,1731.73,1748.26,1561.11,,,,,,,,,,,,,,,
2000-11-24,1785.53,1557.13,1609.87,1664.58,1664.74,1233.27,1466.44,1597.43,1592.04,1673.15,1547.12,1469.08,1572.8,1665.94,1680.83,1518.5,,,,,,,,,,,,,,,
2000-11-27,1784.67,1561.66,1613.2,1668.58,1650.69,1234.82,1465.29,1606.1,1595.29,1665.05,1545.53,1473.91,1579.98,1663.68,1688.36,1513.07,,,,,,,,,,,,,,,
2000-11-28,1804.02,1586.96,1633.51,1683.78,1670.4,1249.55,1485.01,1621.35,1616.37,1702.81,1561.53,1493.71,1604.57,1690.09,1710.99,1534.12,,,,,,,,,,,,,,,
2000-11-29,1796.97,1578.05,1622.82,1683.23,1660.29,1241.45,1477.68,1612.17,1605.93,1695.73,1542.45,1483.23,1593.61,1689.19,1696.82,1522.33,,,,,,,,,,,,,,,
2000-11-30,1802.3,1572.63,1630.97,1699.56,1661.43,1242.19,1481.56,1610.11,1607.67,1695.91,1545.86,1483.76,1591.39,1689.61,1715.09,1524.53,,,,,,,,,,,,,,,
2000-12-01,1803.9,1580.66,1643.57,1720.23,1674.87,1246.61,1489.69,1617.44,1612.09,1702.05,1549.33,1489.72,1601.91,1696.31,1735.64,1526.5,,,,,,,,,,,,,,,
2000-12-04,1813.75,1594.86,1658.86,1741.98,1677.64,1250.66,1503.15,1627.13,1625.87,1719.46,1554.42,1500.85,1623.0,1704.6,1748.79,1528.93,,,,,,,,,,,,,,,
2000-12-05,1815.4,1590.29,1670.39,1738.13,1669.06,1245.85,1500.22,1628.03,1627.41,1721.68,1547.54,1505.36,1623.48,1698.45,1743.55,1527.68,,,,,,,,,,,,,,,
2000-12-06,1796.42,1568.13,1647.07,1720.42,1663.24,1232.1,1478.98,1624.28,1610.19,1703.2,1534.9,1496.74,1599.85,1680.87,1739.14,1511.79,,,,,,,,,,,,,,,
2000-12-07,1796.71,1564.53,1640.81,1712.03,1661.39,1226.65,1470.3,1613.27,1606.63,1693.64,1520.26,1491.35,1591.67,1676.79,1737.6,1510.0,,,,,,,,,,,,,,,
2000-12-08,1798.35,1567.45,1661.58,1713.36,1663.02,1225.06,1470.95,1618.94,1611.6,1691.03,1522.57,1491.84,1595.53,1678.09,1746.74,1511.8,,,,,,,,,,,,,,,
2000-12-11,1782.79,1542.68,1646.0,1688.97,1646.72,1204.5,1452.44,1599.44,1582.59,1663.62,1498.34,1470.94,1577.16,1655.49,1731.12,1490.03,,,,,,,,,,,,,,,
2000-12-12,1798.38,1555.73,1637.16,1704.75,1665.64,1213.28,1464.39,1607.56,1596.47,1674.46,1518.31,1482.16,1589.97,1665.33,1752.47,1500.54,,,,,,,,,,,,,,,
2000-12-13,1806.46,1559.11,1628.26,1705.15,1660.96,1212.95,1467.37,1609.49,1599.79,1674.02,1514.81,1487.16,1583.57,1663.88,1756.33,1504.94,,,,,,,,,,,,,,,
2000-12-14,1826.94,1555.42,1622.82,1701.32,1657.17,1205.43,1465.3,1607.87,1595.57,1670.79,1508.16,1481.45,1576.91,1663.42,1752.63,1496.67,,,,,,,,,,,,,,,
2000-12-15,1822.94,1544.17,1610.17,1698.84,1662.71,1200.99,1459.82,1591.31,1581.82,1660.83,1504.55,1471.31,1570.37,1654.44,1740.61,1490.19,,,,,,,,,,,,,,,
2000-12-18,1825.98,1549.0,1604.18,1703.39,1672.32,1205.46,1471.54,1602.39,1577.12,1671.56,1505.39,1471.7,1571.83,1653.1,1737.7,1497.41,,,,,,,,,,,,,,,
2000-12-19,1822.41,1554.02,1608.02,1710.65,1666.91,1203.66,1475.15,1602.37,1584.68,1678.95,1506.66,1472.51,1574.75,1660.57,1743.1,1495.58,,,,,,,,,,,,,,,
2000-12-20,1839.68,1570.95,1614.52,1738.57,1692.57,1222.4,1496.16,1614.04,1594.93,1694.88,1517.26,1482.3,1593.51,1675.72,1768.05,1519.73,,,,,,,,,,,,,,,
2000-12-21,1838.13,1575.54,1620.27,1739.74,1695.88,1219.35,1497.75,1618.05,1601.85,1696.55,1524.75,1480.6,1591.81,1675.3,1770.39,1529.76,,,,,,,,,,,,,,,
2000-12-22,1823.43,1570.15,1612.81,1731.01,1687.86,1205.38,1496.69,1632.52,1595.48,1691.96,1516.85,1476.43,1591.38,1673.15,1775.5,1523.0,,,,,,,,,,,,,,,
2000-12-25,1801.2,1569.3,1607.56,1749.97,1689.74,1191.26,1497.89,1630.08,1598.25,1685.45,1513.64,1476.78,1591.82,1671.16,1778.7,1520.4,,,,,,,,,,,,,,,
2000-12-26,1805.13,1579.46,1604.15,1762.97,1690.35,1197.89,1505.22,1637.73,1601.0,1697.65,1520.16,1484.51,1601.82,1679.19,1768.62,1525.0,,,,,,,,,,,,,,,
2000-12-27,1786.89,1570.31,1587.14,1740.33,1677.04,1191.75,1497.77,1621.21,1598.64,1687.07,1505.79,1472.12,1583.32,1665.14,1741.97,1505.89,,,,,,,,,,,,,,,
2000-12-28,1778.95,1573.91,1593.05,1747.4,1677.94,1187.57,1492.81,1612.62,1596.07,1690.05,1514.69,1474.59,1585.52,1662.58,1738.45,1500.73,,,,,,,,,,,,,,,
2000-12-29,1793.34,1587.47,1607.51,1753.39,1701.49,1195.26,1504.87,1624.59,1605.42,1714.62,1529.45,1493.66,1598.51,1678.7,1754.19,1504.83,,,,,,,,,,,,,,,
2001-01-02,1808.34,1612.57,1634.64,1774.12,1721.33,1210.45,1528.06,1643.65,1628.28,1774.38,1544.52,1518.34,1629.31,1701.58,1772.33,1528.45,,,,,,,,,,,,,,,
2001-01-03,1816.65,1629.63,1639.36,1786.33,1735.7,1216.5,1541.12,1665.81,1635.74,1793.21,1556.67,1528.62,1651.01,1715.92,1783.94,1543.65,,,,,,,,,,,,,,,
2001-01-04,1809.75,1635.4,1635.25,1785.26,1725.82,1198.35,1539.33,1666.31,1631.41,1778.35,1550.05,1526.26,1639.79,1708.85,1773.55,1541.11,,,,,,,,,,,,,,,
2001-01-05,1801.94,1647.8,1641.4,1796.83,1730.75,1187.92,1546.22,1682.78,1637.48,1799.65,1552.51,1535.94,1651.57,1714.48,1770.0,1551.35,,,,,,,,,,,,,,,
2001-01-08,1775.56,1633.43,1658.67,1765.49,1698.97,1147.57,1528.79,1669.06,1622.56,1780.34,1534.72,1525.16,1642.9,1692.62,1742.41,1524.15,,,,,,,,,,,,,,,
2001-01-09,1771.15,1630.89,1663.72,1765.76,1693.13,1144.19,1522.9,1658.85,1625.47,1769.55,1542.82,1526.36,1643.13,1688.95,1718.0,1532.72,,,,,,,,,,,,,,,
2001-01-10,1794.17,1647.62,1670.29,1785.11,1699.31,1154.02,1540.74,1674.56,1643.38,1786.03,1561.02,1540.09,1688.75,1710.95,1746.09,1545.08,,,,,,,,,,,,,,,
2001-01-11,1793.79,1644.0,1666.89,1754.74,1680.97,1154.56,1530.69,1676.51,1645.1,1777.23,1561.49,1535.56,1683.77,1707.2,1732.64,1536.33,,,,,,,,,,,,,,,
2001-01-12,1784.13,1632.69,1667.59,1732.39,1667.12,1154.67,1517.58,1661.07,1635.95,1757.78,1553.53,1524.31,1666.38,1695.64,1713.15,1519.4,,,,,,,,,,,,,,,
2001-01-15,1733.88,1574.51,1613.23,1678.78,1606.32,1119.27,1472.73,1606.52,1577.96,1685.15,1496.97,1476.99,1609.82,1636.39,1659.53,1466.03,,,,,,,,,,,,,,,
2001-01-16,1739.37,1587.28,1646.86,1693.78,1607.42,1124.34,1476.01,1613.43,1585.41,1688.34,1506.39,1483.53,1621.54,1643.82,1662.14,1467.83,,,,,,,,,,,,,,,
2001-01-17,1725.78,1580.86,1641.77,1673.02,1592.73,1118.84,1472.96,1612.18,1576.68,1685.03,1500.65,1479.92,1608.36,1631.57,1636.03,1453.06,,,,,,,,,,,,,,,
2001-01-18,1727.94,1584.78,1648.59,1659.08,1600.69,1126.42,1474.69,1612.28,1581.14,1686.63,1504.62,1482.85,1608.83,1634.29,1629.96,1453.89,,,,,,,,,,,,,,,
2001-01-19,1742.52,1604.17,1670.41,1685.38,1627.33,1137.17,1491.55,1631.04,1602.19,1707.54,1521.78,1495.87,1625.04,1655.05,1647.66,1466.83,,,,,,,,,,,,,,,
2001-02-05,1697.06,1563.1,1639.77,1631.67,1575.6,1114.2,1451.91,1592.37,1565.96,1654.07,1478.08,1462.09,1573.99,1616.65,1613.35,1433.05,,,,,,,,,,,,,,,
2001-02-06,1666.69,1553.36,1650.95,1622.01,1553.72,1104.89,1446.47,1574.11,1554.38,1642.03,1461.89,1453.59,1561.65,1599.4,1603.95,1419.82,,,,,,,,,,,,,,,
2001-02-07,1656.39,1542.37,1650.35,1610.68,1533.63,1105.62,1437.03,1560.78,1539.77,1625.31,1451.68,1449.29,1543.14,1590.44,1586.41,1407.32,,,,,,,,,,,,,,,
2001-02-08,1622.84,1503.67,1608.92,1579.46,1484.71,1079.41,1404.46,1525.07,1497.16,1583.7,1416.27,1422.78,1499.66,1554.66,1554.69,1369.81,,,,,,,,,,,,,,,
2001-02-09,1646.1,1520.62,1633.74,1604.59,1505.92,1091.29,1420.53,1545.51,1508.88,1603.8,1437.25,1440.84,1521.04,1577.85,1557.08,1388.69,,,,,,,,,,,,,,,
2001-02-12,1649.71,1523.74,1653.46,1618.87,1497.32,1094.39,1420.86,1541.66,1508.31,1604.17,1437.11,1441.08,1526.12,1585.06,1551.51,1382.74,,,,,,,,,,,,,,,
2001-02-13,1653.4,1526.8,1655.78,1627.91,1496.35,1095.92,1424.94,1541.52,1509.91,1607.47,1437.6,1444.24,1528.67,1585.74,1562.64,1384.43,,,,,,,,,,,,,,,
2001-02-14,1657.45,1523.71,1652.46,1632.01,1505.83,1092.04,1428.44,1538.25,1506.44,1609.36,1441.26,1445.33,1527.42,1585.02,1563.8,1380.59,,,,,,,,,,,,,,,
2001-02-15,1645.28,1506.75,1640.44,1621.13,1495.43,1082.8,1415.83,1524.88,1495.0,1592.01,1426.69,1434.21,1515.77,1571.9,1552.61,1368.23,,,,,,,,,,,,,,,
2001-02-16,1644.07,1501.9,1637.7,1630.09,1493.26,1077.04,1409.3,1514.96,1488.39,1586.41,1422.6,1430.3,1517.73,1563.53,1535.51,1366.17,,,,,,,,,,,,,,,
2001-02-19,1658.37,1518.36,1653.01,1648.33,1510.28,1087.1,1425.52,1531.39,1508.52,1600.46,1437.84,1440.79,1539.87,1582.33,1556.13,1381.37,,,,,,,,,,,,,,,
2001-02-20,1654.99,1506.29,1641.79,1641.85,1501.93,1086.39,1418.33,1518.89,1495.89,1588.9,1425.49,1428.26,1522.47,1568.98,1541.24,1372.78,,,,,,,,,,,,,,,
