Date,Year,Q,MCI,trend,NAV_v27,Eff_Q,EM
2014-12-10,2014,1,0.6027777777777779,0.24207663660475642,1.4215552864954757,1,N
2014-12-11,2014,1,0.6027777777777779,0.22286361463866267,1.4156169720408427,1,N
2014-12-12,2014,1,0.6027777777777779,0.22098222994844985,1.4241362667096509,1,N
2014-12-15,2014,1,0.6027777777777779,0.22897435966600166,1.4434834778268109,1,N
2014-12-16,2014,1,0.6027777777777779,0.25061026776372386,1.4553538661951733,1,N
2014-12-17,2014,1,0.6027777777777779,0.2645251958741921,1.465595978697004,1,N
2014-12-18,2014,1,0.6027777777777779,0.2557518831550203,1.4603690409711623,1,N
2014-12-19,2014,1,0.6027777777777779,0.26676889229950507,1.4604423019731954,1,N
2014-12-22,2014,1,0.6027777777777779,0.2503052619719459,1.4306532749796053,1,N
2014-12-23,2014,1,0.6027777777777779,0.2183349785611044,1.4089093416145813,1,N
2014-12-24,2014,1,0.6027777777777779,0.17900423647053887,1.3960071877473368,1,N
2014-12-25,2014,1,0.6027777777777779,0.21531644470297895,1.425382633033827,1,N
2014-12-26,2014,1,0.6027777777777779,0.25493440453987515,1.4582066409565675,1,N
2014-12-29,2014,1,0.6027777777777779,0.24149026551968134,1.4473918122837495,1,N
2014-12-30,2014,1,0.6027777777777779,0.23423244710299396,1.4330856430314418,1,N
2014-12-31,2014,1,0.6027777777777779,0.25970748164171775,1.4594323162089273,1,N
2015-01-05,2015,2,0.4999999999999998,0.29102255883255035,1.489626734841648,1,N
2015-01-06,2015,2,0.4999999999999998,0.2736808645408597,1.5072416795203947,1,N
2015-01-07,2015,2,0.4999999999999998,0.2647649895390898,1.5000628640730562,1,N
2015-01-08,2015,2,0.4999999999999998,0.2293647666767098,1.4867282706067908,1,N
2015-01-09,2015,2,0.4999999999999998,0.21311400055437257,1.4830735917516495,1,N
2015-01-12,2015,2,0.4999999999999998,0.20215691531690827,1.4891628044060208,1,N
2015-01-13,2015,2,0.4999999999999998,0.1926512261301916,1.498654023558979,1,N
2015-01-14,2015,2,0.4999999999999998,0.18304850002568007,1.4916905122164685,1,N
2015-01-15,2015,2,0.4999999999999998,0.20876449460685387,1.5129975898599803,1,N
2015-01-16,2015,2,0.4999999999999998,0.2113461985015359,1.5390245834224028,1,N
2015-01-19,2015,2,0.4999999999999998,0.0851265931424956,1.4527573737664223,1,N
2015-01-20,2015,2,0.4999999999999998,0.10767254868278298,1.4972380349562686,1,N
2015-01-21,2015,2,0.4999999999999998,0.15135481341958235,1.5432398937067855,1,N
2015-01-22,2015,2,0.4999999999999998,0.1465584303416929,1.5490987385348447,1,N
2015-01-23,2015,2,0.4999999999999998,0.14544376386085411,1.541325539339956,1,N
2015-01-26,2015,2,0.4999999999999998,0.1496630880914358,1.56545314850411,1,N
2015-01-27,2015,2,0.4999999999999998,0.13208744525219895,1.558371322922336,1,N
2015-01-28,2015,2,0.4999999999999998,0.10835571405771582,1.5389985274974256,1,N
2015-01-29,2015,2,0.4999999999999998,0.09136178729993949,1.5258027998277592,1,N
2015-01-30,2015,2,0.4999999999999998,0.072873350187586,1.5040045662114643,1,N
2015-02-02,2015,1,0.6027777777777776,0.04436355036911266,1.5072509030741517,0,L1
2015-02-03,2015,1,0.6027777777777776,0.06414533524626265,1.536650595105472,1,N
2015-02-04,2015,1,0.6027777777777776,0.047824026162945676,1.5256514039283928,1,N
2015-02-05,2015,1,0.6027777777777776,0.031446110312146835,1.5184392733540863,1,N
2015-02-06,2015,1,0.6027777777777776,0.012578027867340635,1.4916630189318467,1,N
2015-02-09,2015,1,0.6027777777777776,0.020520611934831123,1.4929962755753559,1,N
2015-02-10,2015,1,0.6027777777777776,0.03691823813363304,1.5233957844735466,1,N
2015-02-11,2015,1,0.6027777777777776,0.03933841366856039,1.5356585595555114,1,N
2015-02-12,2015,1,0.6027777777777776,0.03909880509089558,1.54178277915484,1,N
2015-02-13,2015,1,0.6027777777777776,0.04111345534458177,1.5597967699570225,1,N
2015-02-16,2015,1,0.6027777777777776,0.04507873897784154,1.5877204558404796,1,N
2015-02-17,2015,1,0.6027777777777776,0.04969935146542914,1.5938957066910762,1,N
2015-02-25,2015,1,0.6027777777777776,0.029679518957047568,1.5746956444749303,1,N
2015-02-26,2015,1,0.6027777777777776,0.055925109020851016,1.602947090459513,1,N
2015-02-27,2015,1,0.6027777777777776,0.04970779691346405,1.6125723515072024,1,N
2015-03-02,2015,1,0.5694444444444446,0.05380655333499407,1.63397879053873,1,N
2015-03-03,2015,1,0.5694444444444446,0.021818726155715673,1.6004105913258901,1,N
2015-03-04,2015,1,0.5694444444444446,0.026978275272951047,1.6218100601222365,1,N
2015-03-05,2015,1,0.5694444444444446,0.015641474372287467,1.6158288301690322,1,N
2015-03-06,2015,1,0.5694444444444446,0.006948124752224283,1.5928842389948075,1,N
2015-03-09,2015,1,0.5694444444444446,0.02494686343424868,1.6180914855561865,1,N
2015-03-10,2015,1,0.5694444444444446,0.015987337490763975,1.6248668980317234,1,N
2015-03-11,2015,1,0.5694444444444446,0.016448964165415303,1.6228113808985585,1,N
2015-03-12,2015,1,0.5694444444444446,0.03273103094280749,1.6344337018105108,1,N
2015-03-13,2015,1,0.5694444444444446,0.036733252438536645,1.6515473795852478,1,N
2015-03-16,2015,1,0.5694444444444446,0.059939608720903204,1.6972786157403095,1,N
2015-03-17,2015,1,0.5694444444444446,0.07080402692417653,1.7074934665992285,1,N
2015-03-18,2015,1,0.5694444444444446,0.0961658257180229,1.7434851477245077,1,N
2015-03-19,2015,1,0.5694444444444446,0.08794674618946385,1.740494171704986,1,N
2015-03-20,2015,1,0.5694444444444446,0.10084716241682523,1.7597145322428762,1,N
2015-03-23,2015,1,0.5694444444444446,0.12007045957125428,1.8039801879118622,1,N
2015-03-24,2015,1,0.5694444444444446,0.11625670961482792,1.8184900279442848,1,N
2015-03-25,2015,1,0.5694444444444446,0.10680982817907392,1.821773197693454,1,N
2015-03-26,2015,1,0.5694444444444446,0.10464557724875889,1.8022665898332122,1,N
2015-03-27,2015,1,0.5694444444444446,0.10944136612504551,1.8216390543217438,1,N
2015-03-30,2015,1,0.5694444444444446,0.14103862295037595,1.8476407042385545,1,N
2015-03-31,2015,1,0.5694444444444446,0.125636882974,1.847622086968417,1,N
2015-04-01,2015,2,0.4861111111111112,0.1407916008307626,1.8821491854729442,1,N
2015-04-02,2015,2,0.4861111111111112,0.13589976533619597,1.9010364479580932,1,N
2015-04-03,2015,2,0.4861111111111112,0.15111938139436587,1.9240487308306797,1,N
2015-04-07,2015,2,0.4861111111111112,0.16841175219800442,1.9551742676597557,1,N
2015-04-08,2015,2,0.4861111111111112,0.17455321900613296,1.9460102189613575,1,N
2015-04-09,2015,2,0.4861111111111112,0.16296517969536373,1.9429141351328354,1,N
2015-04-10,2015,2,0.4861111111111112,0.1860912172008249,1.9721914011983355,1,N
2015-04-13,2015,2,0.4861111111111112,0.20115666296257673,2.003522212879522,1,N
2015-04-14,2015,2,0.4861111111111112,0.197016905451477,1.998222672388792,1,N
2015-04-15,2015,2,0.4861111111111112,0.18251537204399648,1.9565908425326894,1,N
2015-04-16,2015,2,0.4861111111111112,0.215833654520601,2.0030429720054945,1,N
2015-04-17,2015,2,0.4861111111111112,0.23154270875628913,2.0198724902419434,1,N
2015-04-20,2015,2,0.4861111111111112,0.20026737495109637,1.9794896770940547,1,N
2015-04-21,2015,2,0.4861111111111112,0.21866377894067113,2.0438556155787717,1,N
2015-04-22,2015,2,0.4861111111111112,0.2445663666886484,2.0900438796027174,1,N
2015-04-23,2015,2,0.4861111111111112,0.23688296528368813,2.1041244728400597,1,N
2015-04-24,2015,2,0.4861111111111112,0.22626214269875589,2.1080873542109813,1,N
2015-04-27,2015,2,0.4861111111111112,0.24498605192157785,2.1315374045889657,1,N
2015-04-28,2015,2,0.4861111111111112,0.2228678332007481,2.0939538774363196,1,N
2015-04-29,2015,2,0.4861111111111112,0.22331220711084065,2.1300036973969054,1,N
2015-04-30,2015,2,0.4861111111111112,0.21428260732117432,2.1300075015929822,1,N
2015-05-04,2015,1,0.5333333333333337,0.21419834968148077,2.1347820270588698,1,N
2015-05-05,2015,1,0.5333333333333337,0.16233556009950267,2.0704607887672726,1,N
2015-05-06,2015,1,0.5333333333333337,0.14439957255983416,2.071529507017692,1,N
2015-05-07,2015,1,0.5333333333333337,0.11960091423524455,2.040187515822485,1,N
2015-05-08,2015,1,0.5333333333333337,0.13152367789861485,2.1064764983210402,1,N
2015-05-11,2015,1,0.5333333333333337,0.1623282930011103,2.187058435463444,1,N
2015-05-12,2015,1,0.5333333333333337,0.1688038397121998,2.2199328292034903,1,N
2015-05-13,2015,1,0.5333333333333337,0.15151107772351757,2.2045595032064536,1,N
2015-05-14,2015,1,0.5333333333333337,0.14283827036369745,2.2003398403408223,1,N
2015-05-15,2015,1,0.5333333333333337,0.11650083483426199,2.177559489134579,1,N
2015-05-18,2015,1,0.5333333333333337,0.1032200908643004,2.2046760890473887,1,N
2015-05-19,2015,1,0.5333333333333337,0.13550470614239907,2.258305644023962,1,N
2015-05-20,2015,1,0.5333333333333337,0.13512083811855158,2.2808097015404654,1,N
2015-05-21,2015,1,0.5333333333333337,0.15233663658314955,2.3457159721902645,1,N
2015-05-22,2015,1,0.5333333333333337,0.17030369172239035,2.3717186883658474,1,N
2015-05-25,2015,1,0.5333333333333337,0.2000752063048179,2.4139811072502995,1,N
2015-05-26,2015,1,0.5333333333333337,0.2101214219808334,2.4688757529673935,1,N
2015-05-27,2015,1,0.5333333333333337,0.20271044265467442,2.468143004157961,1,N
2015-05-28,2015,1,0.5333333333333337,0.11546966971575578,2.3263883310768474,1,N
2015-05-29,2015,1,0.5333333333333337,0.11059027759112605,2.343966260793913,1,N
2015-06-01,2015,1,0.5888888888888891,0.16161872222700469,2.454525737874524,1,N
2015-06-02,2015,1,0.5888888888888891,0.17374784179812153,2.5186229405760603,1,N
2015-06-03,2015,1,0.5888888888888891,0.15702719974240442,2.504757789230977,1,N
2015-06-04,2015,1,0.5888888888888891,0.16286327068696083,2.5087813026675136,1,N
2015-06-05,2015,1,0.5888888888888891,0.15743936585781704,2.5072490171706234,1,N
2015-06-08,2015,1,0.5888888888888891,0.17823834638973612,2.5089672744894704,1,N
2015-06-09,2015,1,0.5888888888888891,0.16153221344523372,2.496145249743973,1,N
2015-06-10,2015,1,0.5888888888888891,0.1537617104757143,2.524139265625509,1,N
2015-06-11,2015,1,0.5888888888888891,0.14758076864946812,2.5339749055643273,1,N
2015-06-12,2015,1,0.5888888888888891,0.1499641885386065,2.5515695292333955,1,N
2015-06-15,2015,1,0.5888888888888891,0.11691119368586267,2.4824507781668275,1,N
2015-06-16,2015,1,0.5888888888888891,0.08298207893980014,2.4128510039610997,1,N
2015-06-17,2015,1,0.5888888888888891,0.0945424295383539,2.4561909556413952,1,N
2015-06-18,2015,1,0.5888888888888891,0.047868240627144454,2.355608967083883,1,N
2015-06-19,2015,1,0.5888888888888891,-0.01984230254602304,2.229849354749872,1,N
2015-06-23,2015,1,0.5888888888888891,0.011828612581623155,2.285626967033119,1,N
2015-06-24,2015,1,0.5888888888888891,0.030761192134107995,2.316737988822845,1,N
2015-06-25,2015,1,0.5888888888888891,-0.00843892921066891,2.3005998733123687,0,L1
2015-06-26,2015,1,0.5888888888888891,-0.08335776209758239,2.270931906811069,0,L1
2015-06-29,2015,1,0.5888888888888891,-0.11821122888536606,2.263852263779046,0,L2
2015-06-30,2015,1,0.5888888888888891,-0.055837863750800354,2.285447857940336,0,L1
2015-07-01,2015,1,0.6555555555555557,-0.11639330943539827,2.2729655101131065,0,L2
2015-07-02,2015,1,0.6555555555555557,-0.13476032427914464,2.256585758194831,0,L2
2015-07-03,2015,1,0.6555555555555557,-0.17356730535365417,2.239282251806836,0,L3
2015-07-06,2015,1,0.6555555555555557,-0.15059287871545335,2.2552354399860723,0,L3
2015-07-07,2015,1,0.6555555555555557,-0.18656101876911368,2.239508137715835,0,L3
2015-07-08,2015,1,0.6555555555555557,-0.26551195278322526,2.1766592571458894,0,L3
2015-07-09,2015,1,0.6555555555555557,-0.19041861476424726,2.241199365404583,0,L3
2015-07-10,2015,1,0.6555555555555557,-0.10908372188473381,2.3331063124709113,3,N
2015-07-13,2015,1,0.6555555555555557,-0.09862495893487322,2.3409016041723243,0,L3
2015-07-14,2015,1,0.6555555555555557,-0.11428555733414458,2.3356433198474646,0,L2
2015-07-15,2015,1,0.6555555555555557,-0.1572163157537254,2.3286266492837906,0,L3
2015-07-16,2015,1,0.6555555555555557,-0.13608720294552656,2.3262758082031785,0,L3
2015-07-17,2015,1,0.6555555555555557,-0.09934383752233455,2.3372483668564894,0,L2
2015-07-20,2015,1,0.6555555555555557,-0.10025462781101979,2.3187909344944746,3,N
2015-07-21,2015,1,0.6555555555555557,-0.0931293848230288,2.3154589896437003,0,L1
2015-07-22,2015,1,0.6555555555555557,-0.09551620387837023,2.300535168037884,0,L2
2015-07-23,2015,1,0.6555555555555557,-0.06954299834304656,2.312191935839724,0,L1
2015-07-24,2015,1,0.6555555555555557,-0.08723667398802792,2.2713913716324976,3,N
2015-07-27,2015,1,0.6555555555555557,-0.17425404381349519,2.2465805286304756,0,L1
2015-07-28,2015,1,0.6555555555555557,-0.161916079773329,2.236960148720272,0,L2
2015-07-29,2015,1,0.6555555555555557,-0.1293144745825141,2.2880761491664727,3,N
2015-07-30,2015,1,0.6555555555555557,-0.1571243018090821,2.231140449243088,3,N
2015-07-31,2015,1,0.6555555555555557,-0.15525690831903405,2.2256457024395906,3,N
2015-08-03,2015,1,0.6305555555555559,-0.15295045022678622,2.216403903074022,3,N
2015-08-04,2015,1,0.6305555555555559,-0.11713800747409087,2.2748554742923384,3,N
2015-08-05,2015,1,0.6305555555555559,-0.1341709458584669,2.24621181160488,3,N
2015-08-06,2015,1,0.6305555555555559,-0.14110843723373723,2.2352946229078405,3,N
2015-08-07,2015,1,0.6305555555555559,-0.1210248873120543,2.270769811016363,3,N
2015-08-10,2015,1,0.6305555555555559,-0.076159093135999,2.3355646804710086,3,N
2015-08-11,2015,1,0.6305555555555559,-0.0855277815265808,2.3353961956699587,3,N
2015-08-12,2015,1,0.6305555555555559,-0.09269128358843559,2.336297873505856,3,N
2015-08-13,2015,1,0.6305555555555559,-0.07825784028329541,2.356687007692099,3,N
2015-08-14,2015,1,0.6305555555555559,-0.0779915202646081,2.348702679800882,3,N
2015-08-17,2015,1,0.6305555555555559,-0.0735547304801859,2.3496130798110233,3,N
2015-08-18,2015,1,0.6305555555555559,-0.1330218382547913,2.3236477141168668,0,L1
2015-08-19,2015,1,0.6305555555555559,-0.108880739074529,2.351145976050745,3,N
2015-08-20,2015,1,0.6305555555555559,-0.12717194757603068,2.35306479191731,0,L1
2015-08-21,2015,1,0.6305555555555559,-0.16686124942703506,2.3678835167183183,0,L2
2015-08-24,2015,1,0.6305555555555559,-0.24556662076734814,2.3392612218170394,0,L2
2015-08-25,2015,1,0.6305555555555559,-0.30471319378476525,2.320411854068842,0,L3
2015-08-26,2015,1,0.6305555555555559,-0.2792853949061467,2.310752557907137,0,L3
2015-08-27,2015,1,0.6305555555555559,-0.2290331480254022,2.3097266941172467,0,L2
2015-08-28,2015,1,0.6305555555555559,-0.18905094375841935,2.3723695659317428,3,N
2015-08-31,2015,1,0.6305555555555559,-0.1849423205728814,2.374746364498144,0,L1
2015-09-01,2015,1,0.6277777777777775,-0.18176405894508374,2.3837692271505437,0,L2
2015-09-02,2015,1,0.6277777777777775,-0.1779152546115783,2.3812095343827084,0,L2
2015-09-07,2015,1,0.6277777777777775,-0.19168364588631304,2.352045238052101,0,L2
2015-09-08,2015,1,0.6277777777777775,-0.16336414376005337,2.3514890578188443,0,L2
2015-09-09,2015,1,0.6277777777777775,-0.14093201582091042,2.3621307747527256,0,L2
2015-09-10,2015,1,0.6277777777777775,-0.14982624801374977,2.3409300642245405,0,L2
2015-09-11,2015,1,0.6277777777777775,-0.14214457660447255,2.3415184518288097,0,L2
2015-09-14,2015,1,0.6277777777777775,-0.16579454212051492,2.334012254500016,0,L3
2015-09-15,2015,1,0.6277777777777775,-0.18426972572974043,2.32919639331442,0,L3
2015-09-16,2015,1,0.6277777777777775,-0.13539104646202893,2.339922254149217,0,L2
2015-09-17,2015,1,0.6277777777777775,-0.14672973645720588,2.3525799149154483,0,L2
2015-09-18,2015,1,0.6277777777777775,-0.14106093592771596,2.360438112675097,0,L2
2015-09-21,2015,1,0.6277777777777775,-0.120131004201116,2.4044120553414214,3,N
2015-09-22,2015,1,0.6277777777777775,-0.10944302523715876,2.4068759483583086,3,N
2015-09-23,2015,1,0.6277777777777775,-0.12663796002686,2.3808500811012316,3,N
2015-09-24,2015,1,0.6277777777777775,-0.1146148483445939,2.3977110303468843,3,N
2015-09-25,2015,1,0.6277777777777775,-0.1301510968792089,2.3633173380385877,3,N
2015-09-28,2015,1,0.6277777777777775,-0.12173311504185058,2.38815712667647,3,N
2015-09-29,2015,1,0.6277777777777775,-0.13590377981528967,2.3578688785447017,3,N
2015-09-30,2015,1,0.6277777777777775,-0.12680035395266465,2.3635008261621993,3,N
2015-10-08,2015,1,0.6499999999999998,-0.09326016910631019,2.4279951179351342,3,N
2015-10-09,2015,1,0.6499999999999998,-0.0814980250841405,2.4433685804246466,3,N
2015-10-12,2015,1,0.6499999999999998,-0.041916022869890934,2.538894507319186,1,N
2015-10-13,2015,1,0.6499999999999998,-0.04571676190170859,2.53349289761941,1,N
2015-10-14,2015,1,0.6499999999999998,-0.0527427247391935,2.5079351227014883,1,N
2015-10-15,2015,1,0.6499999999999998,-0.02565030545372493,2.5828866250096207,1,N
2015-10-16,2015,1,0.6499999999999998,-0.010600582879143006,2.612971602526116,1,N
2015-10-19,2015,1,0.6499999999999998,-0.010222189618574129,2.602718091081107,1,N
2015-10-20,2015,1,0.6499999999999998,0.005345322393077057,2.652259475757424,1,N
2015-10-21,2015,1,0.6499999999999998,-0.021813288790208496,2.543818046239274,1,N
2015-10-22,2015,1,0.6499999999999998,-0.006383728487522666,2.605508984027207,1,N
2015-10-23,2015,1,0.6499999999999998,0.013767767183693547,2.657490637600763,1,N
2015-10-26,2015,1,0.6499999999999998,0.01859942827149763,2.657199296726597,1,N
2015-10-27,2015,1,0.6499999999999998,0.021898368050596195,2.6708131534679995,1,N
2015-10-28,2015,1,0.6499999999999998,0.004998102183875197,2.6164120480402113,1,N
2015-10-29,2015,1,0.6499999999999998,0.007642862787301308,2.618022857169236,1,N
2015-10-30,2015,1,0.6499999999999998,0.009830817645599899,2.61626165697871,1,N
2015-11-02,2015,1,0.6444444444444446,-0.0055482182448858275,2.5742568456963486,1,N
2015-11-03,2015,1,0.6444444444444446,-0.011524844023621195,2.5605042221981624,1,N
2015-11-04,2015,1,0.6444444444444446,0.048528696781121816,2.7032463424062176,1,N
2015-11-05,2015,1,0.6444444444444446,0.06640881570941981,2.7134489287487535,1,N
2015-11-06,2015,1,0.6444444444444446,0.09219098482354071,2.7849117234948957,1,N
2015-11-09,2015,1,0.6444444444444446,0.10339290943114077,2.813398962414437,1,N
2015-11-10,2015,1,0.6444444444444446,0.10062619800750072,2.817221427151322,1,N
2015-11-11,2015,1,0.6444444444444446,0.10059736035282629,2.837261600692384,1,N
2015-11-12,2015,1,0.6444444444444446,0.09058374016929949,2.8140461314905565,1,N
2015-11-13,2015,1,0.6444444444444446,0.08137302405292535,2.77206240758766,1,N
2015-11-16,2015,1,0.6444444444444446,0.0891025103836034,2.8133452049717054,1,N
2015-11-17,2015,1,0.6444444444444446,0.08661260544036287,2.780166969374098,1,N
2015-11-18,2015,1,0.6444444444444446,0.07889752188970456,2.7429112877939095,1,N
2015-11-19,2015,1,0.6444444444444446,0.09512394607305286,2.804667239817072,1,N
2015-11-20,2015,1,0.6444444444444446,0.09245124201525812,2.8105528869322973,1,N
2015-11-23,2015,1,0.6444444444444446,0.08707170229226313,2.792483125903832,1,N
2015-11-24,2015,1,0.6444444444444446,0.08697601362669971,2.8079317959477086,1,N
2015-11-25,2015,1,0.6444444444444446,0.09058830731601852,2.8440771365953683,1,N
2015-11-26,2015,1,0.6444444444444446,0.08120337395815169,2.815650333774703,1,N
2015-11-27,2015,1,0.6444444444444446,0.020198222008838362,2.66322700531999,1,N
2015-11-30,2015,1,0.6444444444444446,0.01879142470320172,2.6705151006242085,1,N
2015-12-01,2015,1,0.6305555555555559,0.025561723892498556,2.682228434490878,1,N
2015-12-02,2015,1,0.6305555555555559,0.06755340111683328,2.731085744926486,1,N
2015-12-03,2015,1,0.6305555555555559,0.06770648984789673,2.7646140356374476,1,N
2015-12-04,2015,1,0.6305555555555559,0.04573367743237422,2.725888609169783,1,N
