Date,hs300,cyb,gold,bond
2022-01-26,2.118865,2.585409,1.399086,1.284407
2022-01-27,2.082395,2.504448,1.373191,1.283872
2022-01-28,2.050428,2.508007,1.368621,1.286476
2022-02-07,2.082846,2.517794,1.378522,1.285355
2022-02-08,2.07294,2.453737,1.386519,1.286879
2022-02-09,2.0905,2.483096,1.392993,1.287556
2022-02-10,2.085547,2.437722,1.395659,1.288726
2022-02-11,2.069338,2.366548,1.388043,1.283266
2022-02-14,2.047276,2.354093,1.410891,1.282146
2022-02-15,2.066186,2.425267,1.424981,1.282166
2022-02-16,2.075642,2.424377,1.405941,1.283145
2022-02-17,2.080144,2.441281,1.418888,1.283256
2022-02-18,2.09095,2.436833,1.431835,1.282469
2022-02-21,2.083296,2.413701,1.429551,1.279623
2022-02-22,2.056281,2.382562,1.447449,1.278926
2022-02-23,2.077893,2.450178,1.436405,1.280268
2022-02-24,2.039622,2.395907,1.467251,1.280713
2022-02-25,2.05538,2.458185,1.449733,1.28149
2022-02-28,2.058082,2.478648,1.442117,1.281924
2022-03-01,2.075191,2.486655,1.441736,1.279713
2022-03-02,2.059433,2.438612,1.461158,1.279138
2022-03-03,2.046376,2.405694,1.45735,1.279199
2022-03-04,2.023413,2.368327,1.462681,1.278593
2022-03-07,1.956776,2.262456,1.49505,1.281268
2022-03-08,1.919856,2.230427,1.528941,1.282549
2022-03-09,1.901846,2.209075,1.546458,1.279774
2022-03-10,1.928861,2.266014,1.496954,1.280299
2022-03-11,1.941468,2.298043,1.499238,1.28259
2022-03-14,1.878433,2.215302,1.491622,1.286233
2022-03-15,1.788834,2.153915,1.459254,1.28153
2022-03-16,1.866727,2.270463,1.445545,1.280884
2022-03-17,1.904548,2.33452,1.464204,1.281126
2022-03-18,1.917154,2.344306,1.466489,1.282852
2022-03-21,1.914453,2.345196,1.462681,1.282348
2022-03-22,1.912652,2.314947,1.472201,1.280884
2022-03-23,1.923908,2.338968,1.460396,1.281298
2022-03-24,1.911751,2.330961,1.477532,1.282348
2022-03-25,1.877082,2.282028,1.487814,1.283407
2022-03-28,1.865826,2.234875,1.474486,1.283458
2022-03-29,1.857722,2.233986,1.465727,1.282872
2022-03-30,1.913102,2.322064,1.461919,1.28257
2022-03-31,1.899145,2.290036,1.459634,1.28155
2022-04-01,1.922107,2.295374,1.467251,1.283145
2022-04-06,1.916704,2.268683,1.460777,1.284316
2022-04-07,1.893291,2.220641,1.463442,1.285779
2022-04-08,1.905898,2.216192,1.46687,1.287505
2022-04-11,1.846466,2.122776,1.479817,1.284921
2022-04-12,1.877983,2.170819,1.488195,1.285396
2022-04-13,1.863575,2.129893,1.49505,1.285769
2022-04-14,1.883386,2.125445,1.496954,1.287798
2022-04-15,1.882485,2.121886,1.501904,1.286667
2022-04-18,1.87348,2.145907,1.510663,1.285174
2022-04-19,1.861324,2.114769,1.498858,1.285668
2022-04-20,1.829806,2.035587,1.479817,1.286031
2022-04-21,1.79919,1.992883,1.499238,1.284921
2022-04-22,1.803692,1.979537,1.50457,1.284598
2022-04-25,1.716794,1.870996,1.494288,1.284669
2022-04-26,1.703287,1.855872,1.48134,1.285396
2022-04-27,1.751013,1.957295,1.482102,1.284982
2022-04-28,1.762719,1.919929,1.48134,1.284296
2022-04-29,1.807744,1.996441,1.501142,1.285618
2022-05-05,1.800991,1.967972,1.496192,1.285628
2022-05-06,1.757317,1.936833,1.493526,1.284669
2022-05-09,1.742909,1.923488,1.5,1.285497
2022-05-10,1.76317,1.960854,1.488957,1.288141
2022-05-11,1.787933,2.021352,1.48134,1.287162
2022-05-12,1.778928,2.025801,1.495811,1.287848
2022-05-13,1.792886,2.032918,1.480579,1.288938
2022-05-16,1.778928,2.008007,1.466489,1.288787
2022-05-17,1.800991,2.040036,1.47639,1.290291
2022-05-18,1.794687,2.037367,1.460777,1.292289
2022-05-19,1.798739,2.051601,1.466108,1.291239
2022-05-20,1.83656,2.088078,1.474486,1.290543
2022-05-23,1.822152,2.074733,1.475628,1.291098
2022-05-24,1.785232,1.998221,1.478294,1.291724
2022-05-25,1.792886,2.004448,1.480198,1.292733
2022-05-26,1.797389,2.00089,1.485529,1.295075
2022-05-27,1.801891,2.002669,1.491622,1.292895
2022-05-30,1.812247,2.024911,1.479436,1.291381
2022-05-31,1.841063,2.076512,1.47639,1.29018
2022-06-01,1.838361,2.094306,1.46687,1.289816
2022-06-02,1.843314,2.122776,1.47639,1.289604
2022-06-06,1.880234,2.203737,1.473343,1.290018
2022-06-07,1.882936,2.204626,1.467631,1.289958
2022-06-08,1.901846,2.218861,1.474486,1.289655
2022-06-09,1.886538,2.155694,1.477913,1.289867
2022-06-10,1.912652,2.206406,1.47182,1.289403
2022-06-13,1.889239,2.196619,1.49505,1.289342
2022-06-14,1.907249,2.201957,1.468012,1.288726
2022-06-15,1.929311,2.22153,1.460015,1.288151
2022-06-16,1.917154,2.230427,1.464585,1.288101
2022-06-17,1.94552,2.298932,1.475248,1.28916
2022-06-20,1.954975,2.336299,1.469155,1.288999
2022-06-21,1.954075,2.326512,1.46687,1.288827
2022-06-22,1.931562,2.309609,1.465727,1.289786
2022-06-23,1.965331,2.384342,1.467631,1.289786
2022-06-24,1.986943,2.435943,1.45735,1.289857
2022-06-27,2.008555,2.438612,1.467251,1.287919
2022-06-28,2.031968,2.450178,1.459254,1.28807
2022-06-29,2.007204,2.387011,1.455065,1.289069
2022-06-30,2.029716,2.428826,1.453922,1.28911
2022-07-01,2.022963,2.401246,1.440975,1.290947
2022-07-04,2.03557,2.446619,1.447449,1.288716
2022-07-05,2.031067,2.436833,1.445925,1.287525
2022-07-06,2.004502,2.424377,1.418507,1.287899
2022-07-07,2.011706,2.463523,1.399848,1.287979
2022-07-08,2.009905,2.429715,1.397182,1.287404
2022-07-11,1.975687,2.393238,1.397182,1.287858
2022-07-12,1.959478,2.33274,1.396801,1.288625
2022-07-13,1.962629,2.370996,1.388423,1.289392
2022-07-14,1.96308,2.433274,1.388804,1.290392
2022-07-15,1.933814,2.384342,1.379284,1.292168
2022-07-18,1.954525,2.41726,1.384235,1.29127
2022-07-19,1.94462,2.375445,1.381188,1.290785
2022-07-20,1.950023,2.384342,1.381569,1.2913
2022-07-21,1.929761,2.375445,1.370526,1.292037
2022-07-22,1.931112,2.358541,1.389947,1.292975
2022-07-25,1.923008,2.338968,1.394897,1.293187
2022-07-26,1.936065,2.343416,1.396801,1.294479
2022-07-27,1.925259,2.346085,1.393374,1.29457
2022-07-28,1.92661,2.338968,1.407845,1.294308
2022-07-29,1.900045,2.307829,1.427647,1.296922
2022-08-01,1.908149,2.363879,1.425362,1.29889
2022-08-02,1.876182,2.317616,1.436786,1.300737
2022-08-03,1.855921,2.271352,1.431455,1.300293
2022-08-04,1.869878,2.282028,1.431835,1.301827
2022-08-05,1.899145,2.318505,1.44326,1.299909
2022-08-08,1.892841,2.309609,1.435263,1.300161
2022-08-09,1.895993,2.325623,1.441736,1.299294
2022-08-10,1.875732,2.294484,1.444783,1.299828
2022-08-11,1.915353,2.354982,1.438309,1.299475
2022-08-12,1.915804,2.324733,1.445164,1.299505
2022-08-15,1.911301,2.346975,1.446687,1.304047
2022-08-16,1.906799,2.359431,1.445545,1.305854
2022-08-17,1.925259,2.397687,1.439071,1.306157
2022-08-18,1.9086,2.395907,1.432216,1.307025
2022-08-19,1.895092,2.36032,1.432216,1.307923
2022-08-22,1.907249,2.401246,1.42917,1.307983
2022-08-23,1.900946,2.399466,1.432978,1.307075
2022-08-24,1.866276,2.313167,1.442117,1.306772
2022-08-25,1.882485,2.30427,1.445925,1.305925
2022-08-26,1.879784,2.282918,1.446306,1.305329
2022-08-29,1.868528,2.271352,1.434501,1.30541
2022-08-30,1.864475,2.258007,1.440594,1.306581
2022-08-31,1.864475,2.216192,1.431074,1.307105
2022-09-01,1.849167,2.191281,1.420411,1.307237
2022-09-02,1.838811,2.189502,1.418888,1.308791
2022-09-05,1.837911,2.19484,1.43374,1.309336
2022-09-06,1.850968,2.19573,1.440975,1.308892
2022-09-07,1.85457,2.217972,1.431455,1.308952
2022-09-08,1.846466,2.177936,1.44326,1.308468
2022-09-09,1.87258,2.202847,1.441356,1.307348
2022-09-13,1.878883,2.201957,1.442117,1.306278
2022-09-14,1.858172,2.162811,1.431835,1.305137
2022-09-15,1.841513,2.089858,1.425743,1.305087
2022-09-16,1.800991,2.043594,1.41965,1.303926
2022-09-19,1.796038,2.032918,1.4246,1.304078
2022-09-20,1.796938,2.043594,1.429551,1.305531
2022-09-21,1.783431,2.015125,1.431455,1.305793
2022-09-22,1.770374,2.003559,1.42917,1.305763
2022-09-23,1.766772,1.991993,1.435644,1.304481
2022-09-26,1.755516,2.004448,1.422696,1.301433
2022-09-27,1.778028,2.051601,1.426504,1.301453
2022-09-28,1.752814,2.00089,1.428408,1.301019
2022-09-29,1.753264,2.016904,1.439452,1.298789
2022-09-30,1.741558,1.975979,1.440594,1.299758
2022-10-10,1.705988,1.927046,1.450876,1.301877
2022-10-11,1.704638,1.950178,1.447829,1.303583
2022-10-12,1.732553,2.023132,1.451637,1.302695
2022-10-13,1.717695,2.030249,1.453542,1.303573
2022-10-14,1.757317,2.104093,1.452018,1.30652
2022-10-17,1.756866,2.101423,1.444021,1.304653
2022-10-18,1.753715,2.11121,1.447829,1.304461
2022-10-19,1.72715,2.095196,1.444402,1.3054
2022-10-20,1.721747,2.079181,1.437548,1.304491
2022-10-21,1.711842,2.064947,1.436024,1.304643
2022-10-24,1.667717,2.016014,1.454684,1.305763
2022-10-25,1.660513,1.993772,1.45735,1.304976
2022-10-26,1.67312,2.048043,1.456207,1.305036
2022-10-27,1.661414,2.015125,1.453542,1.305955
2022-10-28,1.622692,1.94573,1.454684,1.307782
2022-10-31,1.605133,1.959075,1.449733,1.30872
2022-11-01,1.667267,2.024021,1.450876,1.307398
2022-11-02,1.682575,2.050712,1.453542,1.306217
2022-11-03,1.669068,2.05427,1.448972,1.307398
2022-11-04,1.726249,2.120107,1.448591,1.306147
2022-11-07,1.726249,2.116548,1.459254,1.306136
2022-11-08,1.715894,2.102313,1.461919,1.306429
2022-11-09,1.697884,2.069395,1.502285,1.307126
2022-11-10,1.688429,2.035587,1.494669,1.306207
2022-11-11,1.732553,2.072954,1.50495,1.303664
2022-11-14,1.733453,2.048043,1.490099,1.300172
2022-11-15,1.767222,2.100534,1.497715,1.298748
2022-11-16,1.754165,2.072954,1.505712,1.29674
2022-11-17,1.746511,2.060498,1.507235,1.298345
2022-11-18,1.740657,2.059609,1.50495,1.297638
2022-11-21,1.725799,2.063167,1.498858,1.30005
2022-11-22,1.724899,2.022242,1.497334,1.300595
2022-11-23,1.726249,2.018683,1.497334,1.302816
2022-11-24,1.718145,2.014235,1.503046,1.304431
2022-11-25,1.7276,1.994662,1.507616,1.301978
2022-11-28,1.707339,1.986655,1.508759,1.299586
2022-11-29,1.759568,2.017794,1.50457,1.296064
2022-11-30,1.760919,2.015125,1.501904,1.297013
2022-12-01,1.78118,2.05605,1.506474,1.297759
2022-12-02,1.770824,2.060498,1.515232,1.298153
2022-12-05,1.802792,2.057829,1.500381,1.297578
2022-12-06,1.813147,2.063167,1.484387,1.296235
2022-12-07,1.807744,2.08452,1.484387,1.295468
2022-12-08,1.811796,2.080071,1.488957,1.297346
2022-12-09,1.827105,2.088968,1.494288,1.296235
2022-12-12,1.808195,2.075623,1.493145,1.296447
2022-12-13,1.803242,2.050712,1.494288,1.29345
2022-12-14,1.807744,2.045374,1.509139,1.296124
2022-12-15,1.806844,2.069395,1.497715,1.296942
2022-12-16,1.808645,2.044484,1.490861,1.296619
2022-12-19,1.78253,2.023132,1.501142,1.298516
2022-12-20,1.754165,1.995552,1.501523,1.298637
2022-12-21,1.752814,1.992883,1.515994,1.297931
2022-12-22,1.756416,1.988434,1.515994,1.298345
2022-12-23,1.751914,1.976868,1.503427,1.298728
2022-12-26,1.755966,2.012456,1.505331,1.298214
2022-12-27,1.777127,2.040036,1.509139,1.298355
2022-12-28,1.771274,2.016904,1.510282,1.300222
2022-12-29,1.765871,2.025801,1.507997,1.300939
2022-12-30,1.773075,2.02758,1.517898,1.303028
2023-01-03,1.778028,2.036477,1.518279,1.302654
2023-01-04,1.780279,2.016904,1.523991,1.304885
2023-01-05,1.814048,2.072954,1.52361,1.304209
2023-01-06,1.821252,2.090747,1.512567,1.301544
2023-01-09,1.832508,2.104093,1.528941,1.301574
2023-01-10,1.835209,2.136121,1.52818,1.300818
2023-01-11,1.835209,2.1121,1.532749,1.299455
2023-01-12,1.837911,2.119217,1.530465,1.299808
2023-01-13,1.865826,2.150356,1.533511,1.300091
2023-01-16,1.865376,2.190391,1.54227,1.299051
2023-01-17,1.863575,2.197509,1.548363,1.299142
2023-01-18,1.859523,2.19573,1.544554,1.29895
2023-01-19,1.87213,2.220641,1.549124,1.299243
2023-01-20,1.882485,2.230427,1.561691,1.300505
2023-01-30,1.893291,2.253559,1.559787,1.300505
2023-01-31,1.87258,2.230427,1.549505,1.300343
2023-02-01,1.886538,2.257117,1.557883,1.300838
2023-02-02,1.882035,2.245552,1.57083,1.301696
2023-02-03,1.862674,2.224199,1.550267,1.30216
2023-02-06,1.83701,2.19573,1.530084,1.301534
2023-02-07,1.841513,2.189502,1.527037,1.301726
2023-02-08,1.833859,2.177046,1.527037,1.30216
2023-02-09,1.858172,2.217972,1.530465,1.302261
2023-02-10,1.847366,2.19306,1.520564,1.302776
2023-02-13,1.861774,2.219751,1.530084,1.302876
2023-02-14,1.865826,2.215302,1.528941,1.302917
2023-02-15,1.853219,2.19573,1.523991,1.302977
2023-02-16,1.840162,2.16726,1.52361,1.302856
2023-02-17,1.814048,2.115658,1.520183,1.303008
2023-02-20,1.861324,2.1379,1.527037,1.302059
2023-02-21,1.863575,2.130783,1.525133,1.301645
2023-02-22,1.845565,2.114769,1.529703,1.301897
2023-02-23,1.845565,2.121886,1.526276,1.301877
2023-02-24,1.828005,2.096975,1.531226,1.301908
2023-02-27,1.821252,2.081851,1.527037,1.301696
2023-02-28,1.832958,2.098754,1.528941,1.301514
2023-03-01,1.85502,2.11032,1.534273,1.301605
2023-03-02,1.852769,2.088078,1.53313,1.301887
2023-03-03,1.856821,2.092527,1.539985,1.301716
2023-03-06,1.845565,2.100534,1.550267,1.302614
2023-03-07,1.819901,2.05694,1.552171,1.303623
2023-03-08,1.812697,2.053381,1.535796,1.30432
2023-03-09,1.808195,2.048932,1.535796,1.304512
2023-03-10,1.783431,2.046263,1.546458,1.305006
2023-03-13,1.803242,2.034698,1.557121,1.304956
2023-03-14,1.791986,2.024911,1.577304,1.30539
2023-03-15,1.791535,2.017794,1.576161,1.305077
2023-03-16,1.770824,1.986655,1.58949,1.305672
2023-03-17,1.780279,1.982206,1.598629,1.306379
2023-03-20,1.770374,1.980427,1.647753,1.307237
2023-03-21,1.789734,2.015125,1.63214,1.306611
2023-03-22,1.797839,2.019573,1.608149,1.30655
2023-03-23,1.814948,2.035587,1.619573,1.306288
2023-03-24,1.812697,2.043594,1.627951,1.305743
2023-03-27,1.803242,2.066726,1.616908,1.305844
2023-03-28,1.79964,2.044484,1.608911,1.306086
2023-03-29,1.79964,2.043594,1.614623,1.306369
2023-03-30,1.819,2.057829,1.617669,1.306722
2023-03-31,1.823503,2.070285,1.630236,1.306823
2023-04-03,1.83701,2.104982,1.607388,1.306722
2023-04-04,1.846015,2.090747,1.625666,1.307166
2023-04-06,1.840612,2.094306,1.648896,1.30757
2023-04-07,1.85367,2.107651,1.648134,1.307903
2023-04-10,1.846916,2.106762,1.632521,1.309013
2023-04-11,1.842413,2.101423,1.64166,1.309467
2023-04-12,1.840612,2.093416,1.653085,1.3098
2023-04-13,1.829356,2.074733,1.654989,1.309507
2023-04-14,1.838811,2.095196,1.662605,1.309154
2023-04-17,1.866276,2.103203,1.646611,1.308872
2023-04-18,1.869428,2.094306,1.639375,1.309407
2023-04-19,1.85457,2.080961,1.636329,1.310174
2023-04-20,1.847366,2.058719,1.640518,1.309972
2023-04-21,1.814498,2.018683,1.632902,1.310567
2023-04-24,1.791535,1.987544,1.628713,1.3109
2023-04-25,1.782981,1.951068,1.643564,1.311001
2023-04-26,1.778928,1.980427,1.64623,1.311011
2023-04-27,1.794687,1.992883,1.650038,1.312858
2023-04-28,1.812247,2.006228,1.63671,1.313434
2023-05-04,1.812247,1.983986,1.673648,1.314564
2023-05-05,1.805043,1.959075,1.681264,1.316906
2023-05-08,1.825304,1.968861,1.663366,1.31626
2023-05-09,1.809545,1.939502,1.666794,1.316744
2023-05-10,1.795588,1.956406,1.674791,1.31846
2023-05-11,1.793336,1.967082,1.673267,1.320256
2023-05-12,1.770374,1.94395,1.662224,1.31954
2023-05-15,1.798739,1.987544,1.668698,1.320246
2023-05-16,1.791085,1.982206,1.663747,1.31954
2023-05-17,1.778928,1.983096,1.657654,1.319419
2023-05-18,1.778478,1.970641,1.654608,1.319015
2023-05-19,1.775777,1.970641,1.648896,1.319883
2023-05-22,1.784782,1.969751,1.655369,1.321508
2023-05-23,1.759118,1.94573,1.648896,1.324788
2023-05-24,1.735254,1.942171,1.657273,1.324011
2023-05-25,1.731202,1.94306,1.6508,1.322366
2023-05-26,1.733453,1.927936,1.64128,1.322305
2023-05-29,1.726249,1.906584,1.642803,1.322608
2023-05-30,1.72805,1.91726,1.637471,1.323678
2023-05-31,1.711842,1.895907,1.662224,1.324364
2023-06-01,1.715443,1.911032,1.661081,1.325454
2023-06-02,1.739307,1.935053,1.666032,1.323658
2023-06-05,1.731202,1.906584,1.646611,1.32498
2023-06-06,1.714543,1.873665,1.659177,1.325474
2023-06-07,1.70914,1.846085,1.661462,1.326736
2023-06-08,1.723548,1.842527,1.651942,1.32613
2023-06-09,1.730752,1.855872,1.666032,1.326908
2023-06-12,1.732553,1.863879,1.667174,1.327654
2023-06-13,1.74561,1.878114,1.670982,1.329128
2023-06-14,1.74561,1.873665,1.661462,1.330087
2023-06-15,1.774876,1.938612,1.648515,1.326574
2023-06-16,1.791535,1.964413,1.659939,1.323759
2023-06-19,1.778028,1.963523,1.662605,1.324142
2023-06-20,1.774876,1.966192,1.665651,1.324405
2023-06-21,1.750113,1.918149,1.658797,1.325797
2023-06-26,1.730302,1.897687,1.658035,1.326595
2023-06-27,1.742008,1.902135,1.656512,1.325828
2023-06-28,1.74561,1.891459,1.6508,1.32605
2023-06-29,1.737506,1.894128,1.653846,1.325706
2023-06-30,1.747861,1.925267,1.656131,1.327503
2023-07-03,1.768122,1.931495,1.659558,1.328109
2023-07-04,1.771274,1.934164,1.661843,1.327887
2023-07-05,1.759118,1.918149,1.662986,1.329794
2023-07-06,1.746511,1.901246,1.662224,1.330228
2023-07-07,1.741558,1.884342,1.659939,1.330359
2023-07-10,1.748762,1.908363,1.664128,1.330279
2023-07-11,1.760468,1.922598,1.665651,1.33044
2023-07-12,1.751914,1.903025,1.664509,1.33041
2023-07-13,1.780279,1.941281,1.678599,1.330228
2023-07-14,1.779379,1.929715,1.670982,1.329814
2023-07-17,1.766772,1.914591,1.677837,1.330743
2023-07-18,1.76407,1.910142,1.68393,1.33157
2023-07-19,1.76317,1.890569,1.703351,1.331914
2023-07-20,1.750563,1.870996,1.702209,1.331883
2023-07-21,1.751463,1.877224,1.695735,1.333226
2023-07-24,1.743809,1.859431,1.691546,1.333589
2023-07-25,1.794237,1.900356,1.683168,1.330248
2023-07-26,1.790185,1.899466,1.690404,1.330491
2023-07-27,1.788384,1.894128,1.693831,1.331621
2023-07-28,1.831607,1.924377,1.677075,1.330702
2023-07-31,1.838811,1.941281,1.678979,1.329501
2023-08-01,1.830707,1.928826,1.685453,1.33045
2023-08-02,1.81765,1.925267,1.685072,1.330501
2023-08-03,1.833859,1.94573,1.677837,1.331076
2023-08-04,1.843314,1.960854,1.675933,1.33152
2023-08-07,1.829356,1.94395,1.67936,1.332085
2023-08-08,1.822602,1.936833,1.680883,1.332358
2023-08-09,1.819,1.934164,1.679741,1.33261
2023-08-10,1.821252,1.94306,1.674029,1.332095
2023-08-11,1.778478,1.894128,1.681264,1.332479
2023-08-14,1.766321,1.879893,1.683549,1.333145
2023-08-15,1.76452,1.864769,1.687357,1.3359
2023-08-16,1.751013,1.852313,1.688119,1.336617
2023-08-17,1.756866,1.862989,1.686596,1.336193
2023-08-18,1.734354,1.837189,1.683549,1.336869
2023-08-21,1.710941,1.810498,1.690023,1.33809
2023-08-22,1.721297,1.813167,1.687357,1.337344
2023-08-23,1.696533,1.767794,1.695354,1.337212
2023-08-24,1.706889,1.791815,1.699924,1.336899
2023-08-25,1.703737,1.771352,1.693831,1.336264
2023-08-28,1.7276,1.788256,1.694593,1.334598
2023-08-29,1.737506,1.838968,1.699162,1.332963
2023-08-30,1.737055,1.838078,1.704874,1.335517
2023-08-31,1.728501,1.825623,1.711348,1.335779
2023-09-01,1.738856,1.822954,1.709444,1.334356
2023-09-04,1.764971,1.838968,1.715918,1.331126
2023-09-05,1.752814,1.830071,1.716679,1.332085
2023-09-06,1.748312,1.822954,1.715537,1.331076
2023-09-07,1.724448,1.782028,1.715156,1.329451
2023-09-08,1.714993,1.77758,1.727342,1.330511
2023-09-11,1.7276,1.789146,1.730769,1.330511
2023-09-12,1.725349,1.77758,1.73115,1.330743
2023-09-13,1.714093,1.756228,1.735339,1.332095
2023-09-14,1.712742,1.743772,1.748667,1.332771
2023-09-15,1.705088,1.738434,1.731912,1.332105
2023-09-18,1.710941,1.75089,1.722772,1.330672
2023-09-19,1.70869,1.736655,1.736101,1.330521
2023-09-20,1.700585,1.72242,1.749429,1.329996
2023-09-21,1.684827,1.705516,1.744097,1.330975
2023-09-22,1.718595,1.747331,1.736862,1.330016
2023-09-25,1.705988,1.737544,1.744478,1.329744
2023-09-26,1.696533,1.724199,1.743336,1.32824
2023-09-27,1.701036,1.740214,1.717822,1.325232
2023-09-28,1.694732,1.737544,1.689261,1.331066
2023-10-09,1.69023,1.732206,1.677456,1.332186
2023-10-10,1.678073,1.724199,1.65575,1.331237
2023-10-11,1.681675,1.738434,1.658416,1.328815
2023-10-12,1.697884,1.75089,1.671744,1.328623
2023-10-13,1.682125,1.730427,1.677456,1.329723
2023-10-16,1.662765,1.69573,1.698401,1.329865
2023-10-17,1.668167,1.701068,1.706017,1.329209
2023-10-18,1.655561,1.678826,1.722391,1.328956
2023-10-19,1.620891,1.661032,1.731531,1.326585
2023-10-20,1.612787,1.645907,1.750571,1.327614
2023-10-23,1.595678,1.614769,1.741051,1.328845
2023-10-24,1.597929,1.629893,1.742193,1.32822
2023-10-25,1.606934,1.614769,1.735339,1.329774
2023-10-26,1.612787,1.627224,1.747906,1.331348
2023-10-27,1.6371,1.673488,1.751333,1.330743
2023-10-30,1.644304,1.713523,1.755141,1.332519
2023-10-31,1.640702,1.704626,1.75933,1.332923
2023-11-01,1.639802,1.697509,1.752856,1.333195
2023-11-02,1.632148,1.681495,1.756664,1.334184
2023-11-03,1.644755,1.706406,1.755522,1.334094
2023-11-06,1.666367,1.762456,1.746763,1.33372
2023-11-07,1.661414,1.75,1.739909,1.334073
2023-11-08,1.656461,1.753559,1.733054,1.334205
2023-11-09,1.657812,1.75,1.72163,1.334275
2023-11-10,1.645655,1.739324,1.734196,1.334326
2023-11-13,1.643404,1.741993,1.728104,1.33592
2023-11-14,1.643404,1.737544,1.73572,1.335809
2023-11-15,1.65466,1.746441,1.742955,1.335779
2023-11-16,1.638451,1.712633,1.736101,1.336546
2023-11-17,1.6362,1.720641,1.741051,1.336667
2023-11-20,1.641153,1.727758,1.722011,1.335961
2023-11-21,1.643404,1.717972,1.719726,1.335345
2023-11-22,1.625844,1.689502,1.713252,1.333821
2023-11-23,1.634399,1.700178,1.711729,1.332156
2023-11-24,1.623143,1.679715,1.713252,1.333125
2023-11-27,1.612337,1.670819,1.73115,1.332933
2023-11-28,1.614138,1.681495,1.736481,1.332812
2023-11-29,1.601981,1.661032,1.748286,1.332327
2023-11-30,1.603782,1.66726,1.747525,1.333276
2023-12-01,1.597479,1.673488,1.747525,1.334275
2023-12-04,1.586673,1.653025,1.768088,1.333317
2023-12-05,1.556956,1.621886,1.744097,1.333175
2023-12-06,1.559208,1.631673,1.743336,1.332994
2023-12-07,1.555155,1.627224,1.745621,1.33371
2023-12-08,1.558307,1.63968,1.748286,1.334376
2023-12-11,1.569113,1.661922,1.735339,1.336243
2023-12-12,1.572715,1.651246,1.728484,1.336122
2023-12-13,1.546601,1.620996,1.724676,1.337959
2023-12-14,1.539397,1.6121,1.750952,1.336708
2023-12-15,1.536245,1.603203,1.747906,1.337889
2023-12-18,1.529941,1.577402,1.742574,1.338969
2023-12-19,1.530842,1.58452,1.747525,1.338837
2023-12-20,1.516884,1.561388,1.753237,1.337919
2023-12-21,1.530842,1.589858,1.753618,1.338413
2023-12-22,1.533543,1.58363,1.761995,1.3402
2023-12-25,1.537596,1.586299,1.764661,1.34129
2023-12-26,1.528591,1.566726,1.769612,1.342319
2023-12-27,1.533093,1.568505,1.774562,1.343621
2023-12-28,1.570914,1.630783,1.775324,1.344822
2023-12-29,1.575416,1.63879,1.769992,1.346013
2024-01-02,1.554705,1.606762,1.776847,1.344893
2024-01-03,1.550203,1.589858,1.775704,1.34454
2024-01-04,1.536695,1.560498,1.771135,1.345579
2024-01-05,1.529041,1.537367,1.776085,1.346962
2024-01-08,1.507879,1.511566,1.770754,1.346619
2024-01-09,1.511481,1.517794,1.770373,1.346831
2024-01-10,1.504277,1.510676,1.763519,1.346659
2024-01-11,1.512832,1.540925,1.763519,1.346992
2024-01-12,1.507879,1.524911,1.769231,1.346558
2024-01-15,1.506078,1.510676,1.779513,1.346114
2024-01-16,1.515984,1.519573,1.781036,1.345196
2024-01-17,1.482215,1.47331,1.763519,1.346175
2024-01-18,1.471409,1.497331,1.757807,1.345882
2024-01-19,1.474561,1.484875,1.768088,1.348153
2024-01-22,1.443494,1.44395,1.761234,1.348779
2024-01-23,1.453399,1.460854,1.763899,1.347992
2024-01-24,1.476362,1.467972,1.761615,1.347517
2024-01-25,1.501576,1.490214,1.753618,1.349233
2024-01-26,1.498874,1.456406,1.761234,1.350172
2024-01-29,1.485367,1.405694,1.764661,1.350636
2024-01-30,1.460153,1.373665,1.769612,1.354128
2024-01-31,1.450698,1.363879,1.771896,1.354461
2024-02-01,1.448897,1.377224,1.777609,1.35323
2024-02-02,1.435389,1.341637,1.781797,1.353109
2024-02-05,1.444394,1.358541,1.768088,1.354703
2024-02-06,1.49077,1.44395,1.76428,1.352675
2024-02-07,1.503827,1.476868,1.767708,1.352049
2024-02-08,1.513733,1.495552,1.775324,1.354461
2024-02-19,1.525889,1.509786,1.768469,1.354057
2024-02-20,1.531292,1.508897,1.767708,1.354481
2024-02-21,1.552904,1.515125,1.767708,1.355319
2024-02-22,1.564611,1.521352,1.766565,1.355904
2024-02-23,1.565961,1.520463,1.763138,1.35758
2024-02-26,1.550203,1.516014,1.771135,1.357701
2024-02-27,1.568663,1.553381,1.769231,1.358084
2024-02-28,1.552454,1.513345,1.76885,1.358195
2024-02-29,1.577217,1.566726,1.769612,1.35871
2024-03-01,1.589374,1.579181,1.777228,1.357893
2024-03-04,1.588023,1.586299,1.799315,1.357943
2024-03-05,1.601081,1.58363,1.823686,1.357994
2024-03-06,1.594777,1.585409,1.837014,1.35981
2024-03-07,1.586222,1.549822,1.860244,1.360981
2024-03-08,1.590725,1.562278,1.85872,1.360446
2024-03-11,1.612337,1.637011,1.865575,1.359588
2024-03-12,1.614588,1.646797,1.857959,1.358306
2024-03-13,1.605133,1.6379,1.854532,1.357933
2024-03-14,1.59928,1.629893,1.857197,1.357196
2024-03-15,1.603332,1.630783,1.865575,1.358034
2024-03-18,1.61729,1.668149,1.850724,1.359275
2024-03-19,1.606934,1.648577,1.854532,1.360345
